inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
ULTTYPMRMMDONC-UHFFFAOYSA-N,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,DrugBank,DB16768,evaluation,False,381.38,3.414,121.46,5,6,6,3,0.095,0.415
BQCNSTFWSKOWMA-GORDUTHDSA-N,COC(=O)/C=C/c1cc(O)ccc1O,DrugBank,DB16769,evaluation,False,194.19,1.284,66.76,2,4,2,1,0.1,0.423
YXOLAZRVSSWPPT-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,DrugBank,DB16770,evaluation,True,302.24,1.988,131.36,5,7,1,3,0.0,0.464
IOUVKUPGCMBWBT-QNDFHXLGSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DrugBank,DB16771,evaluation,False,436.41,-0.202,177.14,7,10,7,2,0.381,0.288
JGUZGNYPMHHYRK-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,DrugBank,DB16772,evaluation,True,316.27,2.291,120.36,4,7,2,3,0.062,0.535
GSQOBTOAOGXIFL-LFIBNONCSA-N,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,DrugBank,DB16773,evaluation,False,322.36,2.754,93.35,3,4,6,2,0.158,0.33
HKHOVJYOELRGMV-XYOKQWHBSA-N,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,DrugBank,DB16774,evaluation,False,280.28,2.643,93.35,3,4,3,2,0.0,0.457
GWCNJMUSWLTSCW-SFQUDFHCSA-N,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,DrugBank,DB16775,evaluation,False,336.39,3.144,93.35,3,4,7,2,0.2,0.313
XRZYELWZLNAXGE-KPKJPENVSA-N,CC(C)(C)c1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,DrugBank,DB16776,evaluation,False,316.47,4.801,67.87,3,3,2,1,0.444,0.317
AREYWCZYVPSHGS-NVMNQCDNSA-N,O=C1Nc2ccc(CN3C(=O)CSC3=O)cc2/C1=C/c1cc(CN2CCOCC2)c[nH]1,DrugBank,DB16821,evaluation,False,438.51,2.535,94.74,2,6,5,2,0.318,0.697
QZECRCLSIGFCIO-RISCZKNCSA-N,C[C@@H](Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,DrugBank,DB16822,evaluation,False,476.53,1.53,124.88,3,8,10,2,0.444,0.348
QHXLXUIZUCJRKV-UHFFFAOYSA-N,Cn1cc2cc(C(F)(F)c3nnc4ccc(-c5cnn(C6CC6)c5)nn34)c(F)cc2n1,DrugBank,DB16823,evaluation,False,424.39,3.489,78.72,0,5,4,5,0.25,0.441
YVPXVXANRNDGTA-WDYNHAJCSA-N,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,DrugBank,DB16824,evaluation,False,606.72,6.874,61.86,0,8,2,4,0.351,0.245
LIYLTQQDABRNRX-UHFFFAOYSA-N,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,DrugBank,DB16825,evaluation,False,325.17,4.916,37.3,1,1,3,2,0.188,0.87
FIKPXCOQUIZNHB-WDEREUQCSA-N,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,DrugBank,DB16826,evaluation,False,355.37,2.552,80.55,2,5,0,3,0.278,0.648
DOOTYTYQINUNNV-UHFFFAOYSA-N,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,DrugBank,DB16827,evaluation,False,276.28,0.187,99.13,1,7,8,0,0.75,0.499
ULDXWLCXEDXJGE-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,DrugBank,DB16828,evaluation,False,407.48,4.243,89.07,2,4,3,5,0.16,0.468
JLIDBLDQVAYHNE-YKALOCIXSA-N,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,DrugBank,DB16829,evaluation,False,264.32,2.25,74.6,2,3,3,0,0.467,0.605
UILPJVPSNHJFIK-UHFFFAOYSA-N,COc1ccc(C(C)=O)c(O)c1,DrugBank,DB16830,evaluation,False,166.18,1.603,46.53,1,3,2,1,0.222,0.679
KMPWYEUPVWOPIM-KODHJQJWSA-N,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,DrugBank,DB16831,evaluation,False,294.4,3.165,36.36,1,3,3,2,0.421,0.883
CLPFFLWZZBQMAO-UHFFFAOYSA-N,N#Cc1ccc(C2CCCc3cncn32)cc1,DrugBank,DB16832,evaluation,False,223.28,2.68,41.61,0,2,1,2,0.286,0.745
XTWYTFMLZFPYCI-KQYNXXCUSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,DrugBank,DB16833,evaluation,False,427.2,-1.746,232.6,6,11,6,2,0.5,0.281
XISVSTPEXYIKJL-UHFFFAOYSA-N,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,DrugBank,DB16834,evaluation,False,380.41,1.576,104.16,1,7,3,4,0.389,0.575
GHTGYZMBQPXTCQ-UHFFFAOYSA-N,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,DrugBank,DB16835,evaluation,False,348.43,2.409,110.1,3,5,3,2,0.438,0.791
SGEWCQFRYRRZDC-VPRICQMDSA-N,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,DrugBank,DB16836,evaluation,True,432.38,0.092,181.05,7,10,3,3,0.286,0.3
WUKZPHOXUVCQOR-UHFFFAOYSA-N,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,DrugBank,DB16837,evaluation,False,349.82,1.519,61.88,1,4,2,1,0.529,0.879
ADZBMFGQQWPHMJ-RHSMWYFYSA-N,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,DrugBank,DB16838,evaluation,False,398.49,3.559,96.37,3,7,5,3,0.35,0.608
MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,DrugBank,DB16839,evaluation,False,504.44,-7.571,268.68,11,16,8,0,1.0,0.146
SNUDIPVBUUXCDG-QHSBEEBCSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,DrugBank,DB16840,evaluation,False,497.64,1.666,108.74,1,10,6,0,0.727,0.333
HJQILFPVRNHTIG-UHFFFAOYSA-N,Cc1cccc(Oc2cnc(=O)[nH]c2)c1,DrugBank,DB16841,evaluation,False,202.21,1.871,54.98,1,3,2,2,0.091,0.808
QIAFMBKCNZACKA-UHFFFAOYSA-N,O=C(O)CNC(=O)c1ccccc1,DrugBank,DB16842,evaluation,False,179.18,0.501,66.4,2,2,3,1,0.111,0.71
ZJFCBQXPTQSTCZ-UHFFFAOYSA-N,Cn1cc(-c2ccc3c(c2)ncn3-c2cc(NS(=O)(=O)C3CC3)cc(-c3ccc(F)cc3F)c2)cn1,DrugBank,DB16843,evaluation,False,505.55,5.275,81.81,1,4,6,5,0.154,0.341
KLRRGBHZCJLIEL-UHFFFAOYSA-N,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,DrugBank,DB16844,evaluation,False,473.58,6.321,78.94,3,5,7,5,0.1,0.258
BHKDKKZMPODMIQ-UHFFFAOYSA-N,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,DrugBank,DB16845,evaluation,False,506.57,1.478,143.79,2,9,8,2,0.44,0.402
XGPBJCHFROADCK-UHFFFAOYSA-N,Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1,DrugBank,DB16846,evaluation,False,513.63,3.233,95.73,1,8,4,5,0.296,0.394
JPAWFIIYTJQOKW-UHFFFAOYSA-N,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,DrugBank,DB16847,evaluation,False,250.26,1.87,73.95,1,3,1,3,0.071,0.716
VHNNYAVEBXCOSG-DISOXQEGSA-N,NC1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,DrugBank,DB16848,evaluation,False,244.38,2.65,38.05,2,2,4,1,0.625,0.854
MJHOMTRKVMKCNE-NWDGAFQWSA-N,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1,DrugBank,DB16849,evaluation,False,344.39,1.546,97.86,3,5,3,2,0.471,0.785
WUWFMDMBOJLQIV-UHFFFAOYSA-N,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,DrugBank,DB16850,evaluation,False,404.35,2.039,101.45,2,5,3,3,0.211,0.693
XCPPIJCBCWUBNT-UHFFFAOYSA-N,N#CC(c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,DrugBank,DB16851,evaluation,False,457.56,4.153,84.16,0,8,7,4,0.28,0.412
CUABMPOJOBCXJI-UHFFFAOYSA-N,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,DrugBank,DB16852,evaluation,False,507.54,4.465,110.44,2,6,9,3,0.259,0.414
CVAVMIODJQHEEH-UHFFFAOYSA-O,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,DrugBank,DB16853,evaluation,False,443.57,5.561,56.69,1,3,7,2,0.286,0.3
NPNUFJAVOOONJE-FLFDDASRSA-N,C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C,DrugBank,DB16854,evaluation,False,204.36,4.725,0.0,0,0,0,0,0.733,0.501
YCCILVSKPBXVIP-UHFFFAOYSA-N,OCCc1ccc(O)cc1,DrugBank,DB16855,evaluation,False,138.17,0.927,40.46,2,2,2,1,0.25,0.638
HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=Cc1ccco1,DrugBank,DB16856,evaluation,False,96.08,1.092,30.21,0,2,1,1,0.0,0.49
ZDPHROOEEOARMN-UHFFFAOYSA-N,CCCCCCCCCCC(=O)O,DrugBank,DB16857,evaluation,False,186.29,3.602,37.3,1,1,9,0,0.909,0.558
RWRDLPDLKQPQOW-UHFFFAOYSA-N,C1CCNC1,DrugBank,DB16858,evaluation,False,71.12,0.37,12.03,1,1,0,0,1.0,0.435
DFPMSGMNTNDNHN-ZPHOTFPESA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,DrugBank,DB16859,evaluation,True,580.54,-1.165,225.06,8,14,6,2,0.519,0.202
MDKCFLQDBWCQCV-UHFFFAOYSA-N,S=C=NCc1ccccc1,DrugBank,DB16860,evaluation,False,149.22,2.289,12.36,0,2,2,1,0.125,0.464
XOZUGNYVDXMRKW-AATRIKPKSA-N,NC(=O)/N=N/C(N)=O,DrugBank,DB16861,evaluation,False,116.08,-0.404,110.9,2,2,0,0,0.0,0.419
COHYTHOBJLSHDF-BUHFOSPRSA-N,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,DrugBank,DB16862,evaluation,False,262.27,2.815,58.2,2,4,0,2,0.0,0.717
NLZUEZXRPGMBCV-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,DrugBank,DB16863,evaluation,False,220.36,4.296,20.23,1,1,0,1,0.6,0.691
CFKMVGJGLGKFKI-UHFFFAOYSA-N,Cc1cc(O)ccc1Cl,DrugBank,DB16864,evaluation,False,142.58,2.354,20.23,1,1,0,1,0.143,0.59
DOUMFZQKYFQNTF-WUTVXBCWSA-N,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,DrugBank,DB16865,evaluation,False,360.32,1.761,144.52,5,7,6,2,0.111,0.298
DECIPOUIJURFOJ-UHFFFAOYSA-N,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,DrugBank,DB16866,evaluation,False,217.31,3.693,21.26,1,2,2,1,0.429,0.815
VQHSOMBJVWLPSR-WUJBLJFYSA-N,OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,DrugBank,DB16867,evaluation,False,344.31,-5.761,200.53,9,11,8,0,1.0,0.203
YGCFIWIQZPHFLU-UHFFFAOYSA-N,CC1=CC(=O)NS(=O)(=O)O1,DrugBank,DB16868,evaluation,False,163.15,-0.719,72.47,1,4,0,0,0.25,0.511
RGYQPQARIQKJKH-UHFFFAOYSA-N,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1,DrugBank,DB16869,evaluation,False,394.86,3.404,63.03,1,3,3,4,0.143,0.579
KFVUFODCZDRVSS-XGBBNYNSSA-N,C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=O)C2,DrugBank,DB16870,evaluation,False,318.46,4.443,54.37,1,2,1,0,0.9,0.777
WZUVPPKBWHMQCE-XJKSGUPXSA-N,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,DrugBank,DB16871,evaluation,False,302.28,1.32,110.38,5,6,0,2,0.25,0.469
JKMHFZQWWAIEOD-UHFFFAOYSA-N,O=S(=O)(O)CCN1CCN(CCO)CC1,DrugBank,DB16872,evaluation,False,238.31,-1.516,81.08,2,5,5,0,1.0,0.566
PYMYPHUHKUWMLA-VAYJURFESA-N,O=C[C@H](O)[C@@H](O)[C@@H](O)CO,DrugBank,DB16873,evaluation,False,150.13,-2.74,97.99,4,5,4,0,0.8,0.326
RDALZZCKQFLGJP-UHFFFAOYSA-N,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,DrugBank,DB16874,evaluation,False,413.48,3.513,95.06,2,5,5,4,0.208,0.522
LYPAFUINURXJSG-AWEZNQCLSA-N,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,DrugBank,DB16875,evaluation,False,377.4,1.549,100.21,2,5,4,3,0.2,0.719
YBYYWUUUGCNAHQ-LLVKDONJSA-N,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,DrugBank,DB16876,evaluation,False,379.35,1.906,107.78,3,8,5,2,0.375,0.723
LSNWBKACGXCGAJ-UHFFFAOYSA-N,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,DrugBank,DB16877,evaluation,False,447.47,2.559,124.13,1,8,6,2,0.25,0.529
XRPSUWYWZUQALB-UHFFFAOYSA-N,CCOc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,DrugBank,DB16878,evaluation,False,486.5,4.714,90.46,0,6,6,5,0.185,0.345
KWRYMZHCQIOOEB-LBPRGKRZSA-N,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,DrugBank,DB16879,evaluation,False,385.41,4.275,92.27,2,6,4,5,0.095,0.48
NQWVSMVXKMHKTF-JKSUJKDBSA-N,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,DrugBank,DB16880,evaluation,False,372.42,2.992,74.22,1,6,7,2,0.381,0.753
DGPGXHRHNRYVDH-UHFFFAOYSA-N,Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,DrugBank,DB16881,evaluation,False,337.42,3.045,39.52,0,4,5,3,0.35,0.717
UEDUENGHJMELGK-HYDKPPNVSA-N,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,DrugBank,DB16882,evaluation,False,804.88,-2.938,294.98,11,18,9,0,0.921,0.063
KOAWAWHSMVKCON-UHFFFAOYSA-N,FC(F)(c1ccc2ncccc2c1)c1nnc2ccc(-c3ccncc3)nn12,DrugBank,DB16883,evaluation,False,374.35,3.875,68.86,0,5,3,5,0.05,0.479
TWBYWOBDOCUKOW-UHFFFAOYSA-N,O=C(O)c1ccncc1,DrugBank,DB16884,evaluation,False,123.11,0.78,50.19,1,2,1,1,0.0,0.6
DRRWBCNQOKKKOL-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,DrugBank,DB16885,evaluation,True,344.32,2.897,98.36,2,7,4,3,0.167,0.751
AIGAZQPHXLWMOJ-UHFFFAOYSA-N,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,DrugBank,DB16886,evaluation,False,276.29,4.096,47.28,0,3,0,3,0.111,0.581
ACEWLPOYLGNNHV-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,DrugBank,DB16887,evaluation,False,297.4,4.127,39.19,0,3,6,2,0.368,0.753
SKDVMPZQJMZEAC-SECBINFHSA-N,C[C@H](CS(C)(=O)=O)n1ccc2c(C(F)(F)F)c(C#N)ccc21,DrugBank,DB16888,evaluation,False,330.33,3.137,62.86,0,3,3,2,0.357,0.868
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1,DrugBank,DB16889,evaluation,False,372.34,4.492,83.79,5,2,9,1,0.529,0.252
FVWJYYTZTCVBKE-ROUWMTJPSA-N,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,DrugBank,DB16890,evaluation,False,442.73,6.997,40.46,2,2,2,0,0.933,0.452
BLQYVHBZHAISJM-CMDGGOBGSA-N,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,DrugBank,DB16891,evaluation,False,375.48,3.174,72.97,2,6,5,3,0.286,0.714
INYYVPJSBIVGPH-QHRIQVFBSA-N,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,DrugBank,DB16892,evaluation,False,329.4,2.018,59.0,1,5,2,1,0.526,0.899
MRNMYWNBLVJWKG-UHFFFAOYSA-N,NC(=O)c1ccc(OCCCN2CC3CCCC3C2)cc1,DrugBank,DB16893,evaluation,False,288.39,2.286,55.56,1,3,6,1,0.588,0.817
XYLPKCDRAAYATL-OAHLLOKOSA-N,Cc1noc(C)c1-c1ccc2[nH]c(=O)n3c2c1OC[C@@H]3c1ccccn1,DrugBank,DB16894,evaluation,False,348.36,2.978,85.94,1,5,2,4,0.211,0.602
LRULVYSBRWUVGR-FCHUYYIVSA-N,O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1,DrugBank,DB16895,evaluation,False,364.49,3.743,52.57,2,3,7,2,0.435,0.786
XZIZUQSOFMLIIR-CQSZACIVSA-N,c1ccc2c(c1)CCC[C@H]2Nc1nc2ccccc2[nH]1,DrugBank,DB16897,evaluation,False,263.34,4.052,40.71,2,2,2,3,0.235,0.732
DVQOPNIPUIOXHU-UHFFFAOYSA-N,Cc1cc(C)n(-c2nc(Nc3ccc(Cl)cc3)c3ncn(C)c3n2)n1,DrugBank,DB16898,evaluation,False,353.82,3.563,73.45,1,5,3,4,0.176,0.609
FMOPHFSPINWSOV-QGZVFWFLSA-N,Cc1cnc(-c2ccc(C(F)(F)F)cc2)n1Cc1ccccc1OCCC[C@@H](C)CC(=O)O,DrugBank,DB16906,evaluation,False,460.5,6.195,64.35,1,3,10,3,0.36,0.366
ULYONBAOIMCNEH-HNNXBMFYSA-N,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,DrugBank,DB16908,evaluation,False,359.71,4.533,38.33,1,2,2,2,0.188,0.8
RKHCTAKUYDTFHE-QMMMGPOBSA-N,COc1cc2c([C@@H](C)CNC(C)=O)c[nH]c2cc1Cl,DrugBank,DB16909,evaluation,False,280.75,3.07,54.12,2,2,4,2,0.357,0.904
XWMHYQATSBWUNT-UHFFFAOYSA-N,CC1SC2(CCN(C)CC2)CN1C(=O)CCc1c[nH]c2ccccc12,DrugBank,DB16911,evaluation,False,357.52,3.486,39.34,1,3,3,2,0.55,0.914
HXWLAJVUJSVENX-LNYNZGDVSA-N,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCC[18F],DrugBank,DB16913,evaluation,False,430.29,3.76,29.54,0,3,5,1,0.611,0.527
KHPXUQMNIQBQEV-UHFFFAOYSA-N,O=C(O)CC(=O)C(=O)O,DrugBank,DB16921,evaluation,False,132.07,-0.885,91.67,2,3,3,0,0.25,0.384
VMWNQDUVQKEIOC-ZDUSSCGKSA-N,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,DrugBank,DB16927,evaluation,False,267.33,2.85,43.7,2,3,0,2,0.294,0.721
GMBQZIIUCVWOCD-WWASVFFGSA-N,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,DrugBank,DB16928,evaluation,False,416.65,5.794,38.69,1,3,0,0,1.0,0.543
JXTHNDFMNIQAHM-UHFFFAOYSA-M,O=C([O-])C(Cl)Cl,DrugBank,DB16929,evaluation,False,127.93,-0.46,40.13,0,2,1,0,0.5,0.448
HIZCTWCPHWUPFU-UHFFFAOYSA-N,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,DrugBank,DB16930,evaluation,False,404.42,3.926,78.9,0,6,8,3,0.125,0.418
PJOSHEDKRPRCAE-QHKWOANTSA-N,COc1ccc(/C=C/C(=O)C(CC2CCC2)C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,DrugBank,DB16931,evaluation,False,464.56,5.392,71.06,0,6,12,2,0.357,0.31
PDWJALXSRRSUHR-LFYBBSHMSA-N,N=C(N)N/N=C/c1ccccc1Cl,DrugBank,DB16932,evaluation,False,196.64,1.157,74.26,3,2,2,1,0.0,0.377
FWRXHQONRMSHII-SAPNQHFASA-N,CCCCCC1=C(NCC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(O)C1=O,DrugBank,DB16933,evaluation,False,373.54,5.477,66.4,2,4,11,0,0.565,0.286
NKDFYOWSKOHCCO-YPVLXUMRSA-N,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,DrugBank,DB16935,evaluation,False,480.64,1.854,138.45,6,7,5,0,0.889,0.353
WAAXKNFGOFTGLP-UHFFFAOYSA-N,Cc1cnc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,DrugBank,DB16936,evaluation,False,394.85,3.312,58.12,1,4,5,2,0.421,0.845
RMGPNQKZEPTAOC-QMMMGPOBSA-N,CC(C)[C@H](N)C(=O)OCCCC(=O)O,DrugBank,DB16937,evaluation,False,203.24,0.378,89.62,2,4,6,0,0.778,0.481
MNLHFGXIUJNDAF-UHFFFAOYSA-N,Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,DrugBank,DB16938,evaluation,False,432.36,4.392,90.29,2,6,5,3,0.333,0.622
QZNGFWQWWSECMG-HUUCEWRRSA-N,O=C(NC1CCOCC1)c1csc([C@@H]2C[C@H]2NCC2CC2)c1,DrugBank,DB16939,evaluation,False,320.46,2.512,50.36,2,4,6,1,0.706,0.847
BLPUOQGPBJPXRL-FNORWQNLSA-N,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,DrugBank,DB16942,evaluation,False,259.3,2.441,38.77,0,3,2,1,0.4,0.766
SYOSUEIMOYEGKU-UHFFFAOYSA-N,Cc1nc(C#Cc2ccc(-c3cc(F)cc(C#N)c3)nc2)cs1,DrugBank,DB16943,evaluation,False,319.36,3.924,49.57,0,4,1,3,0.056,0.639
JIGDAUOKKYKRKO-UHFFFAOYSA-N,COc1ccc2c(c1)CN(Cc1ccc(C(=O)O)cc1)CCS2,DrugBank,DB16944,evaluation,False,329.42,3.501,49.77,1,4,4,2,0.278,0.93
IPKFWLRXFSUTDZ-UHFFFAOYSA-N,CCc1noc(C2CN=CNC2)n1,DrugBank,DB16945,evaluation,False,180.21,0.347,63.31,1,5,2,1,0.625,0.713
ORMHJJCIJXWHFH-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1OC(=O)CCC(=O)O,DrugBank,DB16947,evaluation,False,278.35,3.704,63.6,1,3,6,1,0.5,0.636
FMMOOAYVCKXGMF-XMCVDNGOSA-N,[2H]C([2H])(/C=C\CCCCC)/C=C\CCCCCCCC(=O)OCC,DrugBank,DB16949,evaluation,False,310.52,6.363,26.3,0,2,15,0,0.75,0.2
HAQOEWGSBVQDHB-UHFFFAOYSA-N,CC(C)(C)c1cc(-c2csc(CN)n2)cc(C(C)(C)C)c1O,DrugBank,DB16950,evaluation,False,318.49,4.569,59.14,2,4,2,2,0.5,0.852
KJBRSTPUILEBDR-DBMIJKFDSA-N,C[C@H](N)[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O)[C@@H]1O,DrugBank,DB16951,evaluation,False,482.53,-5.875,262.38,10,14,6,0,1.0,0.169
DSBPAFWXMCKFIM-BSOLPCOYSA-N,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O,DrugBank,DB16953,evaluation,False,414.46,-2.373,173.5,5,7,7,0,0.778,0.307
KLKKWCPJBTXWOV-UHFFFAOYSA-N,CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,DrugBank,DB16954,evaluation,False,428.67,3.987,50.43,2,5,13,2,0.72,0.473
