endpoint,panel,mode,split,fold,n_train,n_test,n_positive_test,n_scaffolds_test,roc_auc,pr_auc,mcc,f1,balanced_acc,n_total,n_positive,n_decoy,n_measured_inactive_train
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13374,1486,371,,0.9980467286330725,0.9948102858863207,0.9748540485658685,0.9811320754716981,0.9874270242829343,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13374,1486,359,939.0,0.9979485557090705,0.9942021084085392,0.9575316492866935,0.9675599435825106,0.974610287375214,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13374,1486,425,942.0,0.998343405222598,0.9953796582005736,0.9719702432318078,0.9799764428739693,0.9856417364306703,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13374,1486,352,943.0,0.9985645141895141,0.9958185286115278,0.9907357673131814,0.9929278642149929,0.9968158770242104,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13374,1486,332,944.0,0.9976848468396985,0.9901872093376417,0.9710201503193658,0.9775112443778111,0.9870643753523627,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13374,1486,377,944.0,0.9965749247177063,0.9952326458813203,0.9732580424842,0.9798657718120806,0.9827323107538275,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13374,1486,334,945.0,0.9993034763805723,0.9966024065761561,0.982640978506441,0.9865470852017937,0.9918418371590153,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13374,1486,370,945.0,0.9989513707255643,0.9975885067560861,0.9656760846872772,0.9738651994497937,0.977034292356873,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13374,1486,360,945.0,0.9991242352476811,0.9965398894460065,0.9761959272266445,0.9819694868238558,0.9885583185316755,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13374,1486,373,945.0,0.9993761276071964,0.9980683668123905,0.976755933779848,0.9825970548862115,0.9888124504695904,14860,3715,11022,123
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13374,1486,433,945.0,0.99845596766305,0.9974432094595759,0.975518222246975,0.9826187717265353,0.986758387451228,14860,3715,11022,123
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13330,1482,371,,0.9983405348621116,0.9960970021796612,0.9621255912970614,0.9710344827586207,0.9734934409883037,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13330,1482,371,,0.9947765666054477,0.9930077181575879,0.9693399091386303,0.9769335142469471,0.9824749321293316,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13331,1481,371,,0.9977878147689468,0.9946734928307922,0.9638698840946845,0.9726775956284153,0.9775321143245672,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13331,1481,370,,0.9961709684481962,0.9947230748770659,0.9638083108236297,0.9725274725274725,0.9765781983603765,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13331,1481,370,,0.998880969177999,0.9968053688682996,0.9656580541474171,0.9741496598639455,0.9806334687522806,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13331,1481,370,,0.9974602865691975,0.9953623032486721,0.9711261480154518,0.977961432506887,0.9792796847252292,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13331,1481,370,,0.9987812294742987,0.9967313508991722,0.9692598696831385,0.9768076398362893,0.9815335587612815,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13331,1481,370,,0.9983360498211983,0.9959122085330232,0.972885829214624,0.9795361527967258,0.9833349551171333,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13331,1481,370,,0.9997421363757998,0.9992337046950648,0.9765117887461094,0.9822646657571623,0.9851363514729852,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13331,1481,370,,0.9954508964409955,0.9914267517289426,0.9547261493400734,0.9654218533886584,0.9698214416036198,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13330,1482,298,917.0,0.9952668692182115,0.9873001226309588,0.9233153429729796,0.9368421052631579,0.9458750906947215,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13330,1482,418,919.0,0.9954761305176817,0.9931683794163811,0.9548247643712002,0.9671132764920828,0.9720608339029392,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13331,1481,401,919.0,0.997995751362335,0.9950057227885382,0.9330329557609569,0.9494163424124513,0.9545072503925371,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13331,1481,347,919.0,0.9987140976574214,0.9962785577699299,0.9603540615569433,0.9688888888888889,0.9707406390883817,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13331,1481,393,920.0,0.9970999850321809,0.9922516243921173,0.9146864028627273,0.934228187919463,0.9409098563089358,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13331,1481,374,920.0,0.9959494514731243,0.9908823351900805,0.9224837736974337,0.9398601398601398,0.9469395050456744,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13331,1481,402,920.0,0.9963643321852277,0.9923777611237317,0.9554452798245364,0.9669211195928753,0.9707832478017697,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13331,1481,375,920.0,0.996625678119349,0.9946863586330441,0.9677710939652412,0.9755434782608695,0.9777625075346594,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13331,1481,373,920.0,0.9948243822649799,0.9922972170854125,0.9658118737550924,0.9741496598639455,0.9780877072424773,14812,3703,11012,97
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13331,1481,322,921.0,0.997245430039818,0.9926325344761604,0.9540151309359157,0.9635499207606973,0.9698926575169213,14812,3703,11012,97
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13741,1527,382,,0.9984544685520931,0.9958081645932751,0.9631903903334308,0.9722589167767504,0.9786186241112051,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13741,1527,382,,0.9947621116166351,0.9887627539168798,0.9384250440394625,0.9532710280373832,0.9629106746839204,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13741,1527,382,,0.9984979080454515,0.9960558909340087,0.9579828797796186,0.968421052631579,0.9773085804430828,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13741,1527,382,,0.9966734493244016,0.9911164314762166,0.9579387361489308,0.9683377308707124,0.9764363611422301,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13741,1527,382,,0.9960904455977503,0.990460095244487,0.9437397248688101,0.9573333333333334,0.9659651569537484,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13741,1527,382,,0.9948855712293376,0.9906882659387696,0.9543903386927982,0.9656084656084656,0.9738185600951097,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13741,1527,382,,0.9939047531950891,0.9899059121106151,0.9472800254647972,0.9597855227882037,0.9659663000983105,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13741,1527,381,,0.9953850663954963,0.9897741558881086,0.9454431671931008,0.9587217043941412,0.968077943136689,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13742,1526,381,,0.9985466882141916,0.9968638149062942,0.9737432411105481,0.9802890932982917,0.986444543777006,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13742,1526,381,,0.9981271991656064,0.9947896389991951,0.9489950515064892,0.9614873837981408,0.970698804570826,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13741,1527,325,917.0,0.9928990144630743,0.9787030791746264,0.8944388072519996,0.9141004862236629,0.9296864200691155,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13741,1527,369,925.0,0.9930517526246074,0.983931350685056,0.9205096384208517,0.9380281690140845,0.9477652807616159,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13741,1527,397,925.0,0.9933305097969284,0.9866990885881801,0.9313572912540249,0.9484536082474226,0.9586088138917992,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13741,1527,302,925.0,0.9923097715907555,0.9766828923817075,0.89680917972259,0.9147826086956522,0.9313488309230977,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13741,1527,346,925.0,0.992391575670662,0.9812783177902474,0.9032244394081279,0.9226100151745068,0.935496028152883,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13741,1527,386,925.0,0.9950320825745983,0.9871221173537977,0.921200262838266,0.9395973154362416,0.949423966795784,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13741,1527,398,926.0,0.9937286076084586,0.9869243616982265,0.9263094536258726,0.944801026957638,0.9565542504373061,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13741,1527,425,926.0,0.9880175082737269,0.975086602335841,0.8415212970466102,0.8762886597938144,0.8950090744101633,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13742,1526,413,925.0,0.9932016298684487,0.9831356491575058,0.8894281010749118,0.9149484536082474,0.926188191938112,15268,3817,11411,40
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13742,1526,456,925.0,0.9964768814559763,0.9914352858539015,0.9088319404977342,0.9334862385321101,0.942066322347926,15268,3817,11411,40
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,9867,1097,275,,0.998717097987171,0.9968805708597037,0.9708234056364062,0.9781021897810219,0.9842313647423135,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,9867,1097,274,,0.998731718565689,0.9966095682618523,0.9657986887135775,0.9740740740740741,0.9781044070562568,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,9867,1097,274,,0.9981020123990031,0.9967459038662784,0.9780649327176782,0.9833641404805915,0.9847939264396768,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,9867,1097,274,,0.9996718432652482,0.9990380756972772,0.9756041067631983,0.9816176470588235,0.9854036771292494,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,9868,1096,274,,0.9988278544408333,0.9974407452389757,0.9756184631776649,0.9814814814814815,0.9829683698296836,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,9868,1096,274,,0.9987390555348358,0.9966808696355679,0.9633357684308379,0.9721706864564007,0.9762773722627738,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,9868,1096,274,,0.9976734686628661,0.995850607892361,0.9609157209170323,0.9701492537313433,0.97323600973236,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,9868,1096,274,,0.9974914309055714,0.9942682067722423,0.963352458882678,0.9723756906077348,0.9787104622871046,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,9868,1096,274,,0.9982240218800504,0.9967231584911129,0.9853775774353285,0.989010989010989,0.9914841849148419,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,9868,1096,274,,0.9998712415863037,0.9996294938203437,0.9805334176521115,0.9851851851851852,0.9854014598540146,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,9867,1097,271,678.0,0.9991556695227969,0.9974585676936161,0.9656215525291916,0.9740740740740741,0.9816078911394441,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,9867,1097,294,682.0,0.99801763793936,0.9946724122992335,0.917915144351158,0.9384885764499121,0.949100312603248,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,9867,1097,264,682.0,0.9984675688457202,0.9963733676776494,0.962394792093458,0.9712092130518234,0.976765706282513,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,9867,1097,312,682.0,0.9936101584190755,0.9883764072554982,0.9256337154401357,0.945273631840796,0.9529091131798137,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,9868,1096,285,681.0,0.9985333246803815,0.996518785803526,0.9786685041822413,0.983957219251337,0.9842105263157894,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,9868,1096,304,681.0,0.9955392743221692,0.9910080005887884,0.9404624374874704,0.9562289562289562,0.963317384370016,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,9868,1096,200,681.0,0.9906361607142856,0.9792937500916792,0.9097333588942694,0.9226666666666666,0.9313839285714285,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,9868,1096,243,681.0,0.9994596654750361,0.9983651077066161,0.9734702580678396,0.9790794979079498,0.9808953150102036,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,9868,1096,298,681.0,0.9996509730702596,0.9991334425992661,0.9838498310024797,0.988155668358714,0.9893063194900003,10964,2741,8195,28
HT6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,9868,1096,270,681.0,0.998946282844588,0.9975756729311286,0.9679363663523914,0.975517890772128,0.978418975876603,10964,2741,8195,28
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,5320,592,148,,0.9986760409057707,0.9965225568826038,0.959302482485407,0.9688581314878892,0.9718468468468469,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,5320,592,148,,0.9969868517165815,0.9922605399490685,0.9455604195619937,0.9586206896551724,0.9662162162162162,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,5321,591,148,,0.9977121591117075,0.9943911809752468,0.954747293526441,0.9652777777777778,0.9684659264230371,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,5321,591,148,,0.9958666341284852,0.9866297909585088,0.9409862590838616,0.9553264604810997,0.9650799219083643,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,5321,591,148,,0.9954243182234153,0.9914697848751595,0.9547649683686715,0.9659863945578231,0.9752150570434994,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,5321,591,148,,0.9982459886523092,0.9950225446854981,0.9637757072605334,0.9726027397260274,0.9774723933866145,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,5321,591,148,,0.9964157159416753,0.9911878528412081,0.9318672481939942,0.9484536082474226,0.9605728753584284,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,5321,591,148,,0.9911384296260143,0.9853288393965821,0.9410043851173139,0.9547038327526133,0.9605805014947226,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,5321,591,147,,0.9980848195133909,0.9949796571234172,0.9591695742395192,0.9692832764505119,0.978488692774407,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,5321,591,147,,0.99855978427407,0.9960996069532513,0.9593549073038017,0.9694915254237289,0.9807639271924986,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,5320,592,168,421.0,0.9922927897574124,0.9804616923298628,0.9119682455819872,0.9353846153846154,0.946484725965858,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,5320,592,147,421.0,0.9948177023618436,0.986869281833993,0.9178350644542743,0.9357142857142857,0.9433310402812811,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,5321,591,128,420.0,0.9896395788336932,0.9716174070312315,0.9091219005216309,0.928,0.9466455183585314,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,5321,591,134,421.0,0.9968483621280904,0.9894003236478743,0.9168877697875389,0.933852140077821,0.944478918318691,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,5321,591,137,422.0,0.9980706775137465,0.9945875787476193,0.9521766823444807,0.9629629629629629,0.9711485899868162,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,5321,591,146,422.0,0.9877174080344775,0.973964440021645,0.8279928602031941,0.8593155893536122,0.882491919347391,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,5321,591,166,422.0,0.998681785967399,0.9967090913319795,0.9537125789847042,0.9663608562691132,0.9723742026931255,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,5321,591,160,422.0,0.9928944315545243,0.9816694668285547,0.8564738133076545,0.8888888888888888,0.906699535962877,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,5321,591,135,422.0,0.9719298245614035,0.9359498419214017,0.8374779207149626,0.8653061224489796,0.8882066276803119,5912,1478,4377,57
HT7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,5321,591,157,422.0,0.9685197687046876,0.9429497981750293,0.8688155171330219,0.8958333333333334,0.9085238780122693,5912,1478,4377,57
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,439,49,13,,0.985042735042735,0.9599272522349445,0.8244625898677898,0.8666666666666667,0.9444444444444444,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,439,49,13,,0.9444444444444445,0.8426492311107696,0.7886149759210216,0.8387096774193549,0.9305555555555556,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,439,49,12,,1.0,0.9999999999999999,0.8891559427897282,0.9090909090909091,0.9166666666666667,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,439,49,12,,0.990990990990991,0.973575036075036,0.8896396396396397,0.9166666666666666,0.9448198198198199,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,439,49,12,,0.9932432432432432,0.9811507936507936,0.8310045481160808,0.8695652173913043,0.9031531531531531,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,439,49,12,,0.9617117117117118,0.9297138047138048,0.832916562447884,0.8571428571428571,0.875,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,439,49,12,,0.9909909909909911,0.9707362082362082,0.9004503377814963,0.9230769230769231,0.972972972972973,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,439,49,12,,0.9909909909909911,0.9707362082362082,0.8896396396396397,0.9166666666666666,0.9448198198198199,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,440,48,12,,0.9930555555555556,0.9790695415695415,0.77005354108682,0.8181818181818182,0.8611111111111112,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,440,48,12,,1.0,1.0,1.0,1.0,1.0,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,439,49,10,39.0,0.9730769230769232,0.9024281274281274,0.7714028584743318,0.8181818181818182,0.9115384615384616,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,439,49,15,40.0,1.0,1.0,0.5075192189225524,0.5,0.6666666666666666,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,439,49,16,40.0,1.0,1.0,0.8178746352094061,0.8571428571428571,0.875,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,439,49,13,41.0,0.9700854700854702,0.9354952237305179,0.704126076131007,0.7857142857142857,0.8675213675213675,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,439,49,15,41.0,0.996078431372549,0.9913888888888889,0.8541708512570859,0.896551724137931,0.9186274509803922,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,439,49,12,42.0,0.9954954954954955,0.988095238095238,0.8402032601945308,0.88,0.9313063063063063,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,439,49,8,42.0,0.9664634146341463,0.8863095238095238,0.7353371763870371,0.7777777777777778,0.9009146341463414,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,439,49,13,42.0,1.0,1.0,0.9476966276867815,0.96,0.9615384615384616,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,440,48,11,41.0,0.9926289926289926,0.9777495232040687,0.8820638820638821,0.9090909090909091,0.941031941031941,488,122,313,53
KEAP1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,440,48,9,42.0,0.9829059829059829,0.9060405643738978,0.936441710371274,0.9473684210526315,0.9871794871794872,488,122,313,53
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,4222,470,118,,0.9985073189522341,0.9966034868071377,0.9717072471301442,0.9783549783549783,0.978813559322034,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,4222,470,118,,0.9992777349768875,0.9981014281180396,0.9603832859328378,0.9694323144104804,0.9703389830508475,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,4223,469,118,,0.9991308126901346,0.997691734436929,0.9601980190867305,0.9696969696969697,0.9731517697619393,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,4223,469,117,,0.9996600621600621,0.9990421069161226,0.9715234866097452,0.9781659388646288,0.9786324786324787,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,4223,469,117,,0.9995629370629371,0.998737703293556,0.9714286201695503,0.9783549783549783,0.9814855283605284,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,4223,469,117,,0.9977175602175602,0.9942882270611675,0.9487169888827084,0.96,0.9615384615384616,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,4223,469,117,,0.9950466200466201,0.9888798047788192,0.9372987136067554,0.9506726457399103,0.9529914529914529,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,4223,469,117,,0.9999514374514374,0.9998563527975293,0.9715234866097452,0.9781659388646288,0.9786324786324787,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,4223,469,117,,0.9939054001554,0.9908456675923687,0.9601244274925441,0.9691629955947136,0.9700854700854701,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,4223,469,117,,0.9984217171717171,0.996686831778815,0.9656981855227634,0.9739130434782609,0.9772120240870241,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,4222,470,203,295.0,0.9979520673050313,0.9981911494553232,0.9827646001193847,0.9900497512437811,0.9901477832512315,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,4222,470,111,344.0,0.9988205475670657,0.9966046181667424,0.9111409173965582,0.927536231884058,0.9324324324324325,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,4223,469,104,343.0,0.9991570073761855,0.9972059837653423,0.9564732842433605,0.9655172413793104,0.9697839831401476,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,4223,469,122,343.0,0.996480370387868,0.99340668791145,0.961048258434741,0.970954356846473,0.976626352340908,4692,1173,3510,9
LRRK2,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,4223,469,125,344.0,0.9933255813953489,0.9836613104332336,0.8415993965277808,0.8687782805429864,0.884,4692,1173,3510,9
