endpoint,skeleton,n_stereoisomers,labels_disagree,potency_gap_log_units
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1Oc1ccccn1,2,False,1.87
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cncn1,2,False,2.55
LRRK2,CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1OCCC#N,2,False,2.64
LRRK2,CC1(O)CCc2c1ncc(NC(=O)c1nc(-c3c(F)cccc3F)sc1N)c2N1CCCC(N)C1,2,False,0.0
LRRK2,CC1(O)CNCCN(c2cccc(-n3ncc4cnc(-c5cnn(CC(F)(F)F)c5)cc43)n2)C1,2,False,0.04
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1NS(C)(=O)=O,2,False,0.46
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OCCC(=O)O,2,True,2.05
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OP(C)(C)=O,2,False,0.3
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1S(C)(=O)=O,2,False,0.9
LRRK2,CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1[S+](C)[O-],3,False,0.71
LRRK2,CC1CC(c2ccncc2NC(=O)c2cccc(-c3c(F)cccc3F)n2)CC(N)C1O,2,False,0.0
LRRK2,CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1O,2,False,0.28
LRRK2,CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1O,2,False,0.12
LRRK2,Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCC#N)C(N)C3)ccc2F)c(F)c1,2,False,1.81
LRRK2,Cc1ccc(-n2ncc3cnc(-c4cnn(CC(F)(F)F)c4)cc32)nc1N1CCNCC(O)C1,2,False,0.63
LRRK2,Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3C3CC(C)C(O)C(N)C3)n2)c1F,2,False,0.0
LRRK2,Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(O)C(N)C3)ccc2F)c1F,2,False,0.0
LRRK2,Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(C(=O)N3CCCC(N)C3)n2)n1,2,False,0.11
LRRK2,Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCC(O)C3)n2)n1,2,False,0.21
LRRK2,Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3C)n2)n1,2,False,0.35
LRRK2,Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC(N)C3)n2)n1,2,False,0.38
LRRK2,Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CC(N)CC(F)C3)n2)n1,2,False,0.37
LRRK2,Cn1cc(-c2cc3c(-c4cccc(N5CCCC(N)C5)n4)n[nH]c3cn2)cn1,2,False,0.08
LRRK2,Cn1cc(-c2cc3c(cn2)cnn3-c2cn(C)c(=O)c(N3CCCC(N)C3)n2)cn1,2,False,0.68
LRRK2,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(OC4CNCCC45CC5)n3)c2c1,2,False,1.55
LRRK2,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1,2,False,0.0
LRRK2,NC1CCCN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1,2,False,1.13
LRRK2,NC1CCN(Cc2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)C1,2,False,0.26
LRRK2,NC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1O,2,False,0.6
LRRK2,NC1CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CCC1O,2,False,0.58
LRRK2,NC1CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CCC1F,2,False,0.47
LRRK2,NC1CC(C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,2,False,0.9
LRRK2,NC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1O,2,False,0.04
LRRK2,NC1CCCC(c2ccncc2NC(=O)c2ccc(F)c(C3CCC(O)CC3)n2)C1,2,False,0.2
LRRK2,NC1CCC(Oc2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC1,2,False,0.27
LRRK2,NC1CC(F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,2,False,0.0
LRRK2,NC1CC(O)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,2,False,0.85
LRRK2,Nc1ccc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1C1CCC(O)C(N)C1,2,False,0.1
LRRK2,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NCC3CCNCC3F)nc12,4,False,1.14
LRRK2,O=C(Nc1cnccc1OC1CCNC1)c1csc(-c2c(F)cccc2F)n1,2,False,1.2
LRRK2,O=c1[nH]c(CN2CCC(O)C2)nc2c1oc1ccc(Br)cc12,2,False,0.4
LRRK2,OC1CNCCN(c2cccc(-n3ncc4cnc(-c5cnn(CC(F)(F)F)c5)cc43)n2)C1,2,False,0.84
LRRK2,OC1CCC(Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,2,False,0.18
MAO_A,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCN(C3CC3)CC2)c1,2,False,0.0
MAO_A,NC1CC1c1ccccc1,3,True,1.63
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CCOCC3)c(C)s2)s1,2,False,0.0
MAO_A,NC1CCC(NC2CC2c2ccccc2)CC1,3,False,0.35
MAO_A,CC(C)(C)NC(=O)C12CCC(CS(=O)(=O)c3ccc(OCC(=CF)CN)cc3)(CC1)CC2,2,False,0.0
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCC3)cs2)s1,2,False,0.0
MAO_A,O=C(CNC1CC1c1cc(F)cc(F)c1OCc1cccnc1F)N1CCC2(CCNC2)CC1,2,False,0.0
MAO_A,c1ccc(C2CC2NC2CCNCC2)cc1,3,False,0.0
MAO_A,O=C(O)c1ccc(CN2CCC(F)(CNC3CC3c3ccccc3)CC2)cc1,2,False,0.0
MAO_A,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ccc(C3CC3NC3CCC(N)CC3)cc2)c1,2,False,0.0
MAO_A,NC1CCC(NC2CC2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,5,False,0.67
MAO_A,Cc1sc(C(=O)NC2CCOCC2)cc1C1CC1NCC1CC1,2,False,0.0
MAO_A,C#CCN1CCC(C=Cc2ccc(F)cc2Cl)CC1,2,False,0.16
MAO_A,O=C(NC1CCOCC1)c1csc(C2CC2NC2CCC2)c1,2,False,0.0
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CCOCC3)cs2)s1,2,False,0.0
MAO_A,O=C(OCC1CCNCC1)N1CCC(F)(CNC2CC2c2ccccc2)CC1,2,False,0.07
MAO_A,CC1CCCCC1=NNc1nc(-c2ccccc2)cs1,2,False,0.0
MAO_A,O=C(O)c1ccc(CN2CCC(CNC3CC3c3cc(C(=O)NC4CCC(F)(F)CC4)cs3)CC2)cc1,2,False,0.0
MAO_A,C=CC1CNCCC1CC(=O)c1[nH]c2ccccc2c1CCO,2,False,0.0
MAO_A,COc1ncccc1CNC1C2Cc3ccccc3C21,2,False,0.1
MAO_A,Cc1nnc(NC(=O)c2csc(C3CC3NCC3CCN(CCC(=O)O)CC3)c2)s1,2,False,0.0
MAO_A,NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,4,False,0.19
MAO_A,CC(CN1CCC2(CCCC2)C1=O)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_A,Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1NC1CCC1,2,False,0.0
MAO_A,Cc1nn(C)cc1NC(=O)c1csc(C2CC2NCC2CCOCC2)c1,2,False,0.0
MAO_A,NCC(=CF)COc1ccc(S(=O)(=O)CC2CCCO2)cc1,2,False,0.0
MAO_A,O=C(NC1CCOCC1)c1cc(C2CC2NC2CCC2)cs1,2,False,0.0
MAO_A,NC1CCC(NC2CC2c2cc(C(=O)NC3CCC(F)(F)CC3)cs2)CC1,2,False,0.0
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc(F)cc2F)cs1,2,False,0.0
MAO_A,Cc1sc(C(=O)NC2CCOCC2)cc1C1CC1NC1CCC1,2,False,0.0
MAO_A,O=C(NC1CCOCC1)c1csc(C2CC2NCC2CCC2)c1,2,False,0.0
MAO_A,FC(F)(F)Cc1cc2c(NC3CCC(NC4CC4c4ccccc4)CC3)ncnc2s1,3,False,0.89
MAO_A,Cc1ncc(NC(=O)c2csc(C3CC3NC3CCOCC3)c2)s1,2,False,0.0
MAO_A,NC1CCC(NC2CC2c2ccc(-c3cccc(NS(=O)(=O)N4CCNCC4)c3)cc2)CC1,2,False,0.0
MAO_A,Cc1ncc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)s1,2,False,0.0
MAO_A,NC1CC1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,4,False,0.3
MAO_A,NCC(=CF)COc1ccc(S(=O)(=O)CC23CCC(C(=O)NC4CCC4)(CC2)CC3)cc1,2,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,2,False,0.03
MAO_A,CC(CN1CCCCC1=O)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_A,COc1ccc(NS(C)(=O)=O)cc1-c1ccc(C2CC2NC2CCC(N)CC2)cc1,2,False,0.0
MAO_A,C#CCN1CCC(C=Cc2ccc(F)cc2)CC1,2,True,2.14
MAO_A,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCOCC2)c1,2,False,0.0
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc(Cl)cc2)cs1,2,False,0.0
MAO_A,NC(=O)C1CC(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1F,2,False,0.02
MAO_A,CN(C)C1CCN(C(=O)CNC2CC2c2ccccc2)C1,2,False,0.12
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCN(C4CC4)CC3)cs2)s1,2,False,0.0
MAO_A,CC(NC(=O)c1ccc(OCC(F)=CCN)cc1)c1ccccc1,2,False,0.0
MAO_A,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NCC2CCOCC2)c1,2,False,0.0
MAO_A,CCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,2,False,0.0
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc(Cl)cc2Cl)cs1,2,False,0.0
MAO_A,O=C(NC(CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,2,False,0.0
MAO_A,CC(CN1CCOCC1)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_A,NC(=O)C1CC(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,2,False,0.29
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CC3)c(C)s2)s1,2,False,0.0
MAO_A,NC1CC1c1cccc(NC(=O)c2ccccc2)c1,2,False,0.97
MAO_A,C#CCN(C)C(C)Cc1ccccc1,2,False,0.06
MAO_A,Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1NCC1CC1,2,False,0.0
MAO_A,CC1(N)CC1c1ccccc1,2,False,0.24
MAO_A,O=C(NC1CCCC1)c1csc(C2CC2NC2CCOCC2)c1,2,False,0.64
MAO_A,NC1C2Cc3ccccc3C12,2,False,0.0
MAO_A,Cc1nnc(NC(=O)c2csc(C3CC3NC3CCOCC3)c2)s1,2,False,0.0
MAO_A,CC(=O)N1CCC(NC2CC2c2cc(C(=O)NC3CCC(F)(F)CC3)cs2)CC1,2,False,0.0
MAO_A,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCN(C(=O)C3CC3)CC2)c1,2,False,0.0
MAO_A,NCC(=CF)COc1ccc(S(=O)(=O)CC23CCC(NC(=O)C4CC4)(CC2)CC3)cc1,2,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccc(F)cc3)cs2)C1,2,False,0.04
MAO_A,Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1C1CC1NC1CCOCC1,2,False,0.0
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCC3)c(C)s2)s1,2,False,0.0
MAO_A,NCC(=CF)C1Cc2ccccc2O1,3,False,0.88
MAO_A,COC1CCC(CS(=O)(=O)c2ccc(OCC(=CF)CN)cc2)CC1,2,False,0.0
MAO_A,CC(C)(C)C(=O)NC12CCC(CS(=O)(=O)c3ccc(OCC(=CF)CN)cc3)(CC1)CC2,2,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)C1,3,False,0.11
MAO_A,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)C1,4,False,0.11
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,4,False,0.01
MAO_A,COc1ccc(C)c2c1C(=O)OC(C)C2,2,False,0.0
MAO_A,Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(C4CC4NC4CCC(N)CC4)cc3)c2)cn1,2,False,0.0
MAO_A,CCn1cc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)cn1,2,False,0.0
MAO_A,Cc1nnc(NC(=O)c2csc(C3CC3NC3CCN(C4CC4)CC3)c2)s1,2,False,0.0
MAO_A,CC1(C)COC(CS(=O)(=O)c2ccc(OCC(=CF)CN)cc2)CO1,3,False,0.0
MAO_A,NC1(c2ccccc2)CC1c1ccccc1,3,False,0.45
MAO_A,O=C(NC1CCOCC1)c1csc(C2CC2NCC2CC2)c1,3,False,0.0
MAO_A,CCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,2,False,0.0
MAO_A,Cn1cc(NC(=O)c2cc(C3CC3NC3CCC3)cs2)cn1,4,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccc(Cl)cc3)cs2)C1,2,False,0.0
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc(F)cc2)cs1,2,False,0.0
MAO_A,Cn1cc(NC(=O)c2cc(C3CC3NCC3CC3)cs2)cn1,2,False,0.0
MAO_A,O=C(NC1CCOCC1)c1csc(C2CC2NC2CCC(F)(F)CC2)c1,2,False,0.0
MAO_A,c1ccc(COc2ccc(C3CC3NC3CCNCC3)cc2)cc1,2,False,0.0
MAO_A,CN1CCN(c2ccc(C(=O)Nc3ccc(C4CC4N)cc3)cc2)CC1,2,False,0.36
MAO_A,NCC(=CF)COc1ccc(S(=O)(=O)CC2CCOC2)cc1,2,False,0.0
MAO_A,O=C(NC1CCOCC1)c1cc(C2CC2NCC2CC2)cs1,2,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccccc3)cs2)C1,2,False,0.01
MAO_A,NC1CC1(F)c1ccc(C(F)(F)F)cc1,2,True,1.98
MAO_A,NC1CC1(F)c1ccccc1,3,False,0.73
MAO_A,O=C(NC1CCN(CC(F)(F)F)CC1)c1csc(C2CC2NCC2CCOCC2)c1,2,False,0.0
MAO_A,CC1CCCCC1=NNc1nc(-c2ccc(C#N)cc2)cs1,2,False,0.0
MAO_A,CC1CC(C(N)=O)N(Cc2ccc(OCc3cccc(F)c3)cc2)C1,2,False,0.18
MAO_A,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CC3)cs2)s1,2,False,0.0
MAO_A,Cc1c(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)cnn1C,2,False,0.0
MAO_A,Fc1ccc(C2CC2NC2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,2,False,0.07
MAO_A,NC1CCC(NC2CC2(F)c2ccccc2)CC1,2,False,0.0
MAO_A,C#CCN(C)CC(O)COc1cc(N)c(Cl)cc1Cl,2,False,0.0
MAO_A,CC1CCCC(=NNc2nc(-c3ccc(F)cc3F)cs2)C1,2,False,0.04
MAO_A,C#CCN1CCC(C=Cc2ccccc2)CC1,2,True,2.29
MAO_A,CN1CCN(C(=O)CNC2CC2c2ccc(OCc3ccccc3)cc2)CC1,2,True,1.33
MAO_A,NCC(=CF)COc1cnc2c(c1)CN(C1CC1)C2=O,2,False,0.28
MAO_A,Cc1cc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)no1,2,False,0.0
MAO_A,CC(CN1CCCC1=O)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_A,NC1CCC(NC2C3Cc4ccccc4C32)CC1,4,False,0.0
MAO_A,NCC(=CF)COc1ccc2c(n1)CN(C1CC1)C2=O,2,False,0.46
MAO_A,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC1c2c(O)ccc3[nH]cc(c23)CCN,2,False,0.0
MAO_B,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCN(C3CC3)CC2)c1,2,False,0.0
MAO_B,NC1CC1c1ccccc1,3,True,2.76
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CCOCC3)c(C)s2)s1,2,False,0.0
MAO_B,NC1CCC(NC2CC2c2ccccc2)CC1,3,False,0.36
MAO_B,CC(C)(C)NC(=O)C12CCC(CS(=O)(=O)c3ccc(OCC(=CF)CN)cc3)(CC1)CC2,2,False,0.18
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCC3)cs2)s1,2,False,0.0
MAO_B,O=C(CNC1CC1c1cc(F)cc(F)c1OCc1cccnc1F)N1CCC2(CCNC2)CC1,2,False,0.0
MAO_B,c1ccc(C2CC2NC2CCNCC2)cc1,3,False,0.4
MAO_B,O=C(O)c1ccc(CN2CCC(F)(CNC3CC3c3ccccc3)CC2)cc1,2,False,0.0
MAO_B,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ccc(C3CC3NC3CCC(N)CC3)cc2)c1,2,False,0.0
MAO_B,Cc1sc(C(=O)NC2CCOCC2)cc1C1CC1NCC1CC1,2,False,0.0
MAO_B,C#CCN1CCC(C=Cc2ccc(F)cc2Cl)CC1,2,True,2.1
MAO_B,O=C(NC1CCOCC1)c1csc(C2CC2NC2CCC2)c1,2,False,0.0
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CCOCC3)cs2)s1,2,False,0.0
MAO_B,O=C(OCC1CCNCC1)N1CCC(F)(CNC2CC2c2ccccc2)CC1,2,False,0.0
MAO_B,CC1CCCCC1=NNc1nc(-c2ccccc2)cs1,2,False,0.0
MAO_B,O=C(O)c1ccc(CN2CCC(CNC3CC3c3cc(C(=O)NC4CCC(F)(F)CC4)cs3)CC2)cc1,2,False,0.0
MAO_B,CCC1(N)CC1c1ccccc1,3,True,2.58
MAO_B,COc1ncccc1CNC1C2Cc3ccccc3C21,2,False,0.0
MAO_B,Cc1nnc(NC(=O)c2csc(C3CC3NCC3CCN(CCC(=O)O)CC3)c2)s1,2,False,0.0
MAO_B,Cc1ccc(-c2ccc3cc(OCC(O)CF)ccc3n2)cn1,2,False,0.33
MAO_B,NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,3,False,0.24
MAO_B,Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1NC1CCC1,2,False,0.0
MAO_B,Cc1nn(C)cc1NC(=O)c1csc(C2CC2NCC2CCOCC2)c1,2,False,0.0
MAO_B,Cc1ccc2c(c1)OC(c1ccccc1)CC2=O,2,False,0.11
MAO_B,O=C(NC1CCOCC1)c1cc(C2CC2NC2CCC2)cs1,2,False,0.0
MAO_B,NC1CCC(NC2CC2c2cc(C(=O)NC3CCC(F)(F)CC3)cs2)CC1,2,False,0.0
MAO_B,CC1CCCCC1=NNc1nc(-c2ccc(F)cc2F)cs1,7,False,0.41
MAO_B,Cc1sc(C(=O)NC2CCOCC2)cc1C1CC1NC1CCC1,2,False,0.0
MAO_B,O=C(NC1CCOCC1)c1csc(C2CC2NCC2CCC2)c1,2,False,0.0
MAO_B,FC(F)(F)Cc1cc2c(NC3CCC(NC4CC4c4ccccc4)CC3)ncnc2s1,3,False,0.54
MAO_B,Clc1cccc(Cn2ccc3c(NC4CCNC4)nc4ccccc4c32)c1,2,False,0.09
MAO_B,Cc1ncc(NC(=O)c2csc(C3CC3NC3CCOCC3)c2)s1,2,False,0.0
MAO_B,NC1CCC(NC2CC2c2ccc(-c3cccc(NS(=O)(=O)N4CCNCC4)c3)cc2)CC1,2,False,0.0
MAO_B,Cc1ncc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)s1,2,False,0.0
MAO_B,NC1CC1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,2,False,0.13
MAO_B,NCC(=CF)COc1ccc(S(=O)(=O)CC23CCC(C(=O)NC4CCC4)(CC2)CC3)cc1,2,False,0.18
MAO_B,CC(CN1CCCCC1=O)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_B,COc1ccc(NS(C)(=O)=O)cc1-c1ccc(C2CC2NC2CCC(N)CC2)cc1,2,False,0.0
MAO_B,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCOCC2)c1,2,False,0.0
MAO_B,NC1CC1c1ccc(OCCC(NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1,2,False,0.0
MAO_B,CC1CCCCC1=NNc1nc(-c2ccc(Cl)cc2)cs1,2,False,0.0
MAO_B,Cc1ccc(C2(F)CC2N)cc1,2,False,0.04
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCN(C4CC4)CC3)cs2)s1,2,False,0.0
MAO_B,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NCC2CCOCC2)c1,2,False,0.0
MAO_B,CCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,2,False,0.0
MAO_B,CC1CCCCC1=NNc1nc(-c2ccc(Cl)cc2Cl)cs1,2,False,0.0
MAO_B,CC1Cc2cccc(O)c2C(=O)O1,2,False,0.32
MAO_B,O=C(NC(CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,2,False,0.0
MAO_B,CC(CN1CCOCC1)CS(=O)(=O)c1ccc(OCC(=CF)CN)cc1,2,False,0.0
MAO_B,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,2,False,0.1
MAO_B,NC(=O)C1CC(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,4,True,2.72
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NCC3CC3)c(C)s2)s1,2,False,0.0
MAO_B,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,2,False,0.32
MAO_B,NC1CC1c1cccc(NC(=O)c2ccccc2)c1,2,False,0.03
MAO_B,c1ccc(C2CC2NCC2CCNCC2)cc1,2,False,0.35
MAO_B,C#CCN(C)C(C)Cc1ccccc1,2,False,1.46
MAO_B,Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1NCC1CC1,2,False,0.0
MAO_B,CC1(N)CC1c1ccccc1,2,False,0.38
MAO_B,Cc1cc(OCc2cccc(F)c2)ccc1CN1CC(F)CC1C(N)=O,2,True,1.09
MAO_B,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,2,False,0.05
MAO_B,O=C(NC1CCCC1)c1csc(C2CC2NC2CCOCC2)c1,2,False,0.0
MAO_B,NC1C2Cc3ccccc3C12,2,False,0.0
MAO_B,Cc1nnc(NC(=O)c2csc(C3CC3NC3CCOCC3)c2)s1,2,False,0.0
MAO_B,CC(=O)N1CCC(NC2CC2c2cc(C(=O)NC3CCC(F)(F)CC3)cs2)CC1,2,False,0.0
MAO_B,O=C(NC1CCC(F)(F)CC1)c1csc(C2CC2NC2CCN(C(=O)C3CC3)CC2)c1,2,False,0.0
MAO_B,CC1CCCC(=NNc2nc(-c3ccc(F)cc3)cs2)C1,3,False,0.3
MAO_B,C#CCNC1c2ccccc2CC1F,2,False,0.0
MAO_B,Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1C1CC1NC1CCOCC1,2,False,0.0
MAO_B,Cc1nnc(NC(=O)c2cc(C3CC3NC3CCC3)c(C)s2)s1,2,False,0.0
MAO_B,NCC(=CF)C1Cc2ccccc2O1,6,False,1.12
MAO_B,Cc1ccc(-c2csc(NN=C3CCCCC3C)n2)cc1,2,False,0.0
MAO_B,NC(=O)C1CC(O)CN1Cc1ccc(OCc2cccc(F)c2)cc1,2,True,1.37
MAO_B,CC(C)(C)C(=O)NC12CCC(CS(=O)(=O)c3ccc(OCC(=CF)CN)cc3)(CC1)CC2,2,False,0.18
MAO_B,CC1CCCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)C1,5,False,0.54
MAO_B,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)C1,4,False,0.51
MAO_B,CC1CCCCC1=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,8,False,0.56
MAO_B,COc1ccc(C)c2c1C(=O)OC(C)C2,2,False,0.0
MAO_B,NC(=O)C1CC(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1Cl,2,True,1.85
MAO_B,Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(C4CC4NC4CCC(N)CC4)cc3)c2)cn1,2,False,0.0
MAO_B,CCn1cc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)cn1,2,False,0.0
MAO_B,Cc1nnc(NC(=O)c2csc(C3CC3NC3CCN(C4CC4)CC3)c2)s1,2,False,0.0
MAO_B,CC1(C)COC(CS(=O)(=O)c2ccc(OCC(=CF)CN)cc2)CO1,2,False,0.0
MAO_B,NC1(c2ccccc2)CC1c1ccccc1,2,False,0.04
MAO_B,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,2,False,0.0
MAO_B,O=C(NC1CCOCC1)c1csc(C2CC2NCC2CC2)c1,3,False,0.0
MAO_B,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)c(Cl)c1,2,False,1.84
MAO_B,CCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,2,False,0.0
MAO_B,Cn1cc(NC(=O)c2cc(C3CC3NC3CCC3)cs2)cn1,4,False,0.0
MAO_B,C#CCNC1CCc2ccccc21,2,False,0.47
MAO_B,CC1CCCCC1=NNc1nc(-c2ccc(F)cc2)cs1,7,False,0.97
MAO_B,C#CCN1CCC(C=Cc2ccc(C)cc2)CC1,2,True,2.11
MAO_B,Cn1cc(NC(=O)c2cc(C3CC3NCC3CC3)cs2)cn1,2,False,0.0
MAO_B,O=C(NC1CCOCC1)c1csc(C2CC2NC2CCC(F)(F)CC2)c1,2,False,0.0
MAO_B,COCC1CN(c2noc3cc(OCCCC(F)(F)F)ccc23)C(=O)O1,2,False,1.21
MAO_B,CN1CCN(c2ccc(C(=O)Nc3ccc(C4CC4N)cc3)cc2)CC1,2,False,0.53
