smiles,pka,year,basic_centre,says_acid,says_base
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,8.56,2013.0,True,True,False
C=Cc1ccccn1,4.98,1976.0,True,False,False
C=Cc1noc(C2=CCCNC2)n1,8.23,1991.0,True,False,False
C=NC(=O)CCc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3nc12,7.15,1981.0,True,False,False
C=Nc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,6.08,1984.0,True,False,False
C=Nc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O,6.2,1984.0,True,False,False
CB(O)c1ccccc1,8.1,1994.0,False,False,False
CC#CC(=O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,3.2,2007.0,True,False,False
CC#CC(C)(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],7.96,1989.0,False,False,False
CC#CC(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],8.03,1989.0,False,False,False
CC#CC(O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,5.58,2007.0,True,False,False
CC#CCCOC[n+]1ccn(C)c1/C=N/O.[Cl-],8.04,1989.0,False,False,False
CC#CCOc1noc2c1CNCC2.Cl,7.6,1986.0,True,False,False
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,5.25,2007.0,True,False,True
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,4.1,2018.0,True,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)s2)cc1,5.800000000000001,2016.0,True,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(CC3)CN(C)c3ccccc34)cc2)cc1,6.300000000000001,2016.0,True,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(CCc5ccccc54)CC3)cc2)cc1,6.6,2016.0,True,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(CCc5ccccc54)CC3)s2)cc1,5.65,2016.0,True,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCCc4cccc(OC)c43)s2)cc1,3.4,2018.0,False,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(N3CCC4(CCc5ccccc54)CC3)s2)cc1,3.4,2018.0,False,False,False
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc3nc(-c4c(C)cccc4C)nn3c2)cc1,4.3,2018.0,True,False,False
CC#C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,8.3,2021.0,True,False,False
CC#C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCOC(N)=N1,8.4,2021.0,True,False,False
CC#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OCC12CC(F)(F)C2,7.5,2021.0,True,False,False
CC#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OC[C@@H]1F,6.5,2021.0,True,False,False
CC#Cc1cncc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,5.9,2012.0,True,False,False
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,7.5,2012.0,True,False,False
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,5.8,2012.0,True,False,False
CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,7.5,2012.0,True,False,False
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN(C)C,11.0,2014.0,True,False,False
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN1CCCC1,11.0,2014.0,True,False,False
CC(/C=C/C(C)=C/[C@@H]1Cc2nc(cs2)CCCCC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN1CCOCC1,8.36,2014.0,True,False,False
CC(=N)N1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.Cl,10.74,1990.0,True,False,False
CC(=N)N1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.Cl,10.92,1990.0,True,False,False
CC(=N)NCCCCCCCCCCCCNC(C)=N,12.6,2007.0,True,False,False
CC(=N)Nc1nsc2ccccc12,6.99,2007.0,True,False,False
CC(=O)/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,8.4,1996.0,False,False,False
CC(=O)/C(C)=N/O,9.5,2014.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2c(C)c(C)ccc12,5.5,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2c1ccc1ccccc12,5.6,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2cc(C)cc(C)c12,5.5,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2cc(C)ccc12,5.5,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2cc(Cl)ccc12,5.4,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2ccc(Br)cc12,5.4,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2ccc(C)cc12,5.7,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2ccc(Cl)cc12,5.4,2018.0,False,False,False
CC(=O)/C(C)=N/OCc1cc(=O)oc2ccc3ccccc3c12,5.6,2018.0,False,False,False
CC(=O)/C=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,8.03,2008.0,False,False,True
CC(=O)/C=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,9.24,2008.0,False,False,True
CC(=O)/C=N/O,8.3,2014.0,False,False,False
CC(=O)/N=c1/c(-c2c(Cl)cccc2Cl)cc2cnc(C)nc2n1C,2.5,1983.0,True,False,False
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,7.300000000000001,1987.0,False,True,False
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(C)c(C)c(O)c3[C@]2(C)C1=O,4.4,2018.0,False,False,False
CC(=O)C1=CCCC2CCC1N2,9.4,1985.0,True,False,False
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.9,2020.0,False,False,False
CC(=O)CC(c1ccccc1)c1c(S)c2ccccc2oc1=O,6.6,2007.0,False,False,False
CC(=O)CC1CCCCN1,9.5,2013.0,True,False,False
CC(=O)CCCCN(C)C,9.6,2013.0,True,False,False
CC(=O)CCCN(C)C,9.1,2013.0,True,False,False
CC(=O)CCN(C)C,8.4,2013.0,True,False,False
CC(=O)CSc1ccc2c(c1F)[Si](C)(C)OB2O,6.4,2024.0,False,True,False
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,6.654999999999999,2013.0,False,False,False
CC(=O)N(C)C[C@H]1C[C@H](c2ccc(CN3CCCC3)c(Cl)c2)C1,9.3,2011.0,True,False,False
CC(=O)N(C)c1nc2nc(C)ncc2cc1-c1c(Cl)cccc1Cl,4.2,1983.0,True,False,False
CC(=O)N(O)CCC(Cl)P(=O)(O)O.N.N,6.0,2010.0,False,False,False
CC(=O)N(O)CCC(F)P(=O)(O)O.N.N,6.0,2010.0,False,False,False
CC(=O)N(O)CCCP(=O)(O)O,7.35,2010.0,False,False,False
CC(=O)N(O)CCc1ccccc1,8.83,2016.0,False,False,False
CC(=O)N1CCN(CCCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1,6.9,2007.0,True,False,False
CC(=O)N1CCN(CCC[C@@]2(c3ccccc3)CC(c3cc(F)ccc3F)=NN2C(C)=O)CC1,6.7,2007.0,True,False,False
CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,6.3,2011.0,True,False,False
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1,5.9,2016.0,True,False,False
CC(=O)N1CCN(c2ccc(CN(C(=O)/C=C/c3ccc(C(C)(C)C)cc3)[C@@H](Cc3ccccc3)C(=O)N3CCN(Cc4ccc(C#N)cc4)CC3)cc2)CC1,6.8,2021.0,True,False,False
CC(=O)N1CCN(c2ccc(CN(C(=O)/C=C/c3ccc(C(F)(F)F)cc3)[C@@H](Cc3ccccc3)C(=O)N3CCN(Cc4ccc(N(C)CCO)cc4)CC3)cc2)CC1,7.5,2021.0,True,False,False
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.96,2021.0,True,False,False
CC(=O)N1CCN(c2ccc3c(ccn3S(=O)(=O)c3ccccc3)c2)CC1,0.9,2021.0,True,False,False
CC(=O)N1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,0.8,2021.0,True,False,False
CC(=O)N1CCN(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)CC1,0.6,2021.0,True,False,False
CC(=O)N1CCNCC1,7.9,2013.0,True,False,False
CC(=O)N1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,2.0,2020.0,True,False,False
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CC(F)C1)c1ccccc1,7.1,2007.0,True,False,False
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CC2CCC1C2)c1ccccc1,10.1,2007.0,True,False,False
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CCCC1)c1ccccc1,9.4,2007.0,True,False,False
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CCOCC1)c1ccccc1,7.1,2007.0,True,False,False
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1C[C@H]2C[C@@H]1CO2)c1ccccc1,8.0,2007.0,True,False,False
CC(=O)NC(=N)N,7.6,2008.0,True,False,False
CC(=O)NC(=O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],12.9,1979.0,True,False,False
CC(=O)NC(=O)NCc1ccccc1,12.0,2016.0,True,False,False
CC(=O)NC(C(=O)O)C(C)(C)S,9.9,2001.0,True,False,False
CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,4.76,1980.0,True,False,False
CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,8.6,2015.0,True,False,False
CC(=O)NCC(=O)O,3.6,1982.0,True,False,False
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,6.0,2021.0,True,False,False
CC(=O)NCc1ccc(S(N)(=O)=O)cc1,10.2,1995.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C#N)cccc32)c1,5.4,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)c1,5.46,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,5.62,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(F)F)cccc32)c1,5.6,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(CO)cccc32)c1,5.66,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(Cl)cccc32)c1,6.03,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(F)cccc32)c1,5.62,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)c1,6.12,2013.0,True,False,False
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)c1,5.93,2013.0,True,False,False
CC(=O)NCc1ccccn1,4.23,1976.0,True,False,False
CC(=O)NOCCc1ccccc1,9.58,2016.0,False,False,False
CC(=O)NS(=O)(=O)CCC(=O)N1CC(C(=O)Nc2ccc(C)nc2OC(F)F)(c2ccccc2C(C)C)C1,4.8,2024.0,True,False,False
CC(=O)NS(=O)(=O)c1cc(F)c(COc2ccc(Cl)c(Cl)c2)cc1F,3.7,2018.0,False,False,False
CC(=O)NS(=O)(=O)c1ccc(N)cc1,5.58,1983.0,False,False,False
CC(=O)N[C@@H](CS)C(=O)O,9.52,2001.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)ncn2)CCCCC1,6.7,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(CC(C)(C)C)no2)CCCCC1,6.4,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CC1,6.7,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCCC1,7.85,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C(F)F)c2)CC1,6.7,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CC1,6.6,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCC1,7.8,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,8.1,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCOCC1,7.2,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,8.1,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cncc(CC(C)(C)C)c2)CC1,6.3,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CC1,7.05,2010.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)(C)C)cc21,8.9,2013.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CC[C@@H](OCC2CCCCC2)CN1.Cl,8.6,2017.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC(C)(C)C)[C@H](C)N1.Cl,6.9,2017.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1.O=C(O)C(F)(F)F,6.7,2017.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)[C@H](C)N1.Cl,6.7,2017.0,True,False,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)CN1.Cl,8.2,2017.0,True,False,False
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CCP(=O)(O)O)O[C@](O)(C(=O)O)C[C@@H]1O,3.5,2013.0,True,False,False
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O,3.2,2013.0,True,False,False
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)COP(=O)(O)O)O[C@](O)(C(=O)O)C[C@@H]1O,3.6,2013.0,True,False,False
CC(=O)N[S+]([O-])(=NC(=O)Nc1ccc(Cl)cc1)c1ccc(C)cc1,5.6,1997.0,False,False,True
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,7.6,2008.0,True,False,False
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,2.9,2008.0,True,False,False
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,3.5,2008.0,True,False,False
CC(=O)Nc1cc2c(c(-c3cccc(C)c3C)n1)CCCN2,7.5,2020.0,True,False,False
CC(=O)Nc1cc2ncccc2c(-c2cccc(C)c2C)n1,3.5,2020.0,True,False,False
CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,2.33,2019.0,False,False,False
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,3.33,2019.0,False,False,False
CC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.51,1978.0,True,False,True
CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.51,1982.0,True,False,False
CC(=O)Nc1ccc(O)cc1,9.5,2011.0,False,False,False
CC(=O)Nc1ccc(OC(=O)Nc2cc(C(=O)c3ccccc3)ccc2O)cc1,9.49,1995.0,False,False,False
CC(=O)Nc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,9.49,1995.0,False,False,False
CC(=O)Nc1ccc(OC(=O)Nc2ccc(C(=O)c3ccccc3)cc2O)cc1,9.49,1995.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Nc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,9.01,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Nc3ccc(C(F)(F)F)cc3)cc2)cc1,9.05,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,9.04,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Oc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,9.02,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)cc1,9.03,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,9.04,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Sc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,9.01,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Sc3ccc(C(F)(F)F)cc3)cc2)cc1,9.02,2018.0,False,False,False
CC(=O)Nc1ccc(OC(=S)Nc2ccc(Sc3ccc([N+](=O)[O-])cc3)cc2)cc1,8.99,2018.0,False,False,False
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,5.8,2011.0,True,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(CC#N)c2ccc(N(CC#N)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,10.51,2016.0,False,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(CC(=O)NO)c2ccc(N(CC(=O)NO)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,8.12,2016.0,False,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,4.79,2016.0,False,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(N(CC(N)=O)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,9.8,2016.0,True,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(CCO)c2ccc(N(CCO)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,10.77,2016.0,False,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(Cc2c[nH]nn2)c2ccc(N(Cc3c[nH]nn3)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,9.67,2016.0,False,False,False
CC(=O)Nc1ccc(S(=O)(=O)N(Cc2nn[nH]n2)c2ccc(N(Cc3nn[nH]n3)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,5.12,2016.0,False,False,False
CC(=O)Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1.Cl,7.42,1978.0,True,False,True
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCCN)cc3)c3ccccc3nc2c1.Cc1ccc(S(=O)(=O)O)cc1,7.16,1977.0,True,False,False
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCNC(=N)N)cc3)c3ccc([N+](=O)[O-])cc3nc2c1.Cl,5.58,1977.0,True,False,False
CC(=O)Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCNC(=N)N)cc3)c3ccc([N+](=O)[O-])cc3nc2c1.Cl,5.55,1977.0,True,False,False
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccc(NC(C)=O)cc3nc2c1,7.55,1982.0,True,False,False
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc2c1,7.34,1986.0,True,False,True
CC(=O)Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc2c1.CS(=O)(=O)O,7.34,1979.0,True,False,False
CC(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(NC(C)C)N2,9.8,2005.0,True,False,False
CC(=O)Nc1ccc2nc(C(C)(C)CCN(C)C)ccc2c1,9.295,2009.0,True,False,True
CC(=O)Nc1ccc2nc(C(C)CCN(C)C)ccc2c1,9.205,2009.0,True,False,True
CC(=O)Nc1ccc2nc(CCCN(C)C)ccc2c1,10.815000000000001,2009.0,True,False,True
CC(=O)Nc1ccc2nc(N(C)CCN(C)C)ccc2c1,9.615,2009.0,True,False,True
CC(=O)Nc1ccc2nc(N(C)CCO)ccc2c1,8.91,2009.0,True,False,True
CC(=O)Nc1ccc2nc(NC(=O)Nc3ccc(O)c(Cl)c3)sc2c1,9.83,2023.0,False,False,False
CC(=O)Nc1ccc2nc(NCCN(C)C)ccc2c1,11.504999999999999,2009.0,True,False,True
CC(=O)Nc1ccc2nc(OCCN(C)C)ccc2c1,7.289999999999999,2009.0,True,False,True
CC(=O)Nc1ccc2nc(SCCN(C)C)ccc2c1,7.94,2009.0,True,False,True
CC(=O)Nc1ccc2ncccc2c1,5.51,2009.0,True,False,True
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.16,1981.0,True,False,False
CC(=O)Nc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,13.0,1995.0,True,False,False
CC(=O)Nc1cccc(OC(=O)Nc2cc(Cl)ccc2O)c1,9.38,1995.0,False,False,False
CC(=O)Nc1ccccc1,5.75,1977.0,False,False,False
CC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24,1982.0,True,False,False
CC(=O)Nc1ccccn1,4.09,1976.0,True,False,False
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.5,2003.0,True,False,False
CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,4.71,2010.0,True,False,False
CC(=O)Nc1nc2nc(C)ncc2cc1-c1c(Cl)cccc1Cl,8.45,1983.0,True,False,False
CC(=O)Nc1ncc(CN2CCC3(CCN(c4cc(C)nc(C)c4)C3)C2)s1,10.39,2020.0,True,False,False
CC(=O)Nc1nnc(S(N)(=O)=O)s1,7.4,2018.0,False,True,False
CC(=O)O,4.758,2013.0,False,False,False
CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.N=C(NCCCOc1cc(/C=C/c2ccc(/C=C/c3cc(OCCCNC(=N)C4CC4)cc(OCCCNC(=N)C4CC4)c3)cc2)cc(OCCCNC(=N)C2CC2)c1)C1CC1,10.02,2023.0,True,False,False
CC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.6,2013.0,False,False,False
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,10.3,1991.0,False,False,False
CC(=O)OCCCCN(C)C,9.4,2013.0,True,False,False
CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,10.48,1991.0,False,False,False
CC(=O)OCCCN(C)C,9.0,2013.0,True,False,False
CC(=O)OCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,8.7,2020.0,True,False,False
CC(=O)OCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Sc1ccccc1,9.0,2020.0,True,False,False
CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.05,1991.0,False,False,False
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,10.22,1991.0,False,False,False
CC(=O)OCCN(C)C,8.4,2013.0,True,False,False
CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,6.2,1989.0,True,False,False
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.65,1991.0,False,False,False
CC(=O)OCN1C(=O)c2ccccc2S1(=O)=O,4.76,1994.0,False,False,False
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.6,2012.0,True,False,False
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.7,2012.0,True,False,False
CC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,8.870000000000001,1996.0,True,True,True
CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O)Oc1cc(Cl)ccc1Cl,7.5,1990.0,False,False,False
CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O)Oc1ccc(Cl)cc1,9.38,1990.0,False,False,False
