smiles,pka,year
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,6.2,2012.0
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,7.1,2012.0
NC1=N[C@@](c2cccc(NC(=O)c3ccc(Br)cn3)c2)(C(F)F)COC1,7.1,2018.0
NC1=N[C@@]2(CO1)c1cc(-c3cccc(F)n3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,5.6,2017.0
NC1=N[C@@]2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3=CCCOC3)cc12,6.1,2017.0
NC1=N[C@@]2(c3cc(CNCC(F)(F)F)c(F)cc3F)CO[C@@H](CF)C[C@H]2CS1,7.9,2019.0
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,7.9,2021.0
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1,7.7,2021.0
NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)CCOC[C@H]2CC1(F)F,6.7,2020.0
NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)COCC[C@H]2CC1(F)F,6.6,2020.0
NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)CO[C@@H](CF)C[C@H]2CC1(F)F,6.4,2020.0
NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,7.7,2021.0
NC1=N[C@@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)C[C@H]2CCS1,8.9,2014.0
NC1=N[C@](CF)(c2cc(-c3cnc(OCF)cn3)ccc2F)CCC1(F)F,6.3,2022.0
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC1(F)F,6.3,2020.0
NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COC1,8.2,2018.0
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCF)c2)C2=NCC(F)(F)CN12,6.5,2014.0
NC1=N[C@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,7.2,2012.0
NC1=Nc2c(F)cc(Cl)cc2[C@H]2CCC[C@@H]12,8.2,2004.0
NC1=Nc2c(F)cccc2[C@H]2CCC[C@@H]12,8.5,2004.0
NC1=Nc2c(F)cccc2[C@H]2CCC[C@@]12F,6.6,2004.0
NC1=Nc2c(ccc(F)c2F)[C@H]2CCC[C@@H]12,8.0,2004.0
NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,9.9,2004.0
NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@]12F,8.0,2004.0
NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,9.4,2004.0
NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@]12F,7.6,2004.0
NC1=Nc2ccccc2[C@H]2CCC[C@@H]12,9.7,2004.0
NC1=Nc2ccccc2[C@H]2CCC[C@@]12F,7.9,2004.0
NC1CC1(F)c1ccc(C(F)(F)F)cc1,7.0,2020.0
NC1CCCCC1.NP(=O)(O)N(CCCl)CCCl,4.665,1982.0
NC1CCN(OCc2ccccc2)C1=O,6.4,1993.0
NC1CCc2c(ccc(O)c2O)C1,9.84,1982.0
NC1CCc2cc(O)c(O)cc2C1,9.84,1982.0
NC1NC=CN1,8.46,1993.0
NC1OC(CO)C(O)C(O)C1O,5.6,2001.0
NC1OCC(O)C(O)C1O,5.6,2001.0
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,5.63,2013.0
NCC(=O)NCC(=O)NCC(=O)O,5.585,2013.0
NCC(=O)NCCC[C@H](N)C(=O)Nc1ccc(C#Cc2c(F)c(F)nc(F)c2F)cc1,7.2,2016.0
NCC(=O)O,6.050000000000001,2013.0
NCC(F)(F)CC(N)C(=O)O,10.8,1996.0
NCC(F)(F)CCC(N)C(=O)O,6.88,1977.0
NCC(F)(F)F,5.7,2013.0
NCC(F)F,7.3,2013.0
NCC(O)c1ccc(O)c(O)c1,9.0,1978.0
NCC(O)c1ccc(O)cc1,8.81,2009.0
NCC1(Cc2n[nH]c(=O)o2)CCCCC1,7.18,2007.0
NCC1(Cc2noc(=O)[nH]2)CCCCC1,5.24,2007.0
NCC1(c2cccc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CCC1,8.8,2019.0
NCC1(c2cccc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)COC1,7.6,2019.0
NCC1C2c3ccccc3C(c3ccccc32)C1CN,10.14,2002.0
NCCC(=O)O,10.2,2013.0
NCCC(F)(F)F,8.7,2013.0
NCCC(N)C(=O)O,4.0,1986.0
NCCCC(=O)O,4.04,2013.0
NCCCC(F)(F)F,9.7,2013.0
NCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,10.1,1997.0
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,9.0,2016.0
NCCCCCNOC(=O)CN(C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C1CCCC1,10.6,1998.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1c[nH]cn1,7.2,2003.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccc(Cl)nc1,0.5,2003.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccn1,5.2,2003.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1cccnc1,5.2,2003.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccncc1,5.2,2003.0
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1cnccn1,0.7,2003.0
NCCCCCS(=O)(=O)c1ccccc1,10.4,2013.0
NCCCCCSc1ccccc1,10.5,2013.0
NCCCCS(=O)(=O)c1ccccc1,10.0,2013.0
NCCCCSc1ccccc1,10.4,2013.0
NCCCC[C@H](N)C(=O)O,10.43,1999.0
NCCCCc1ccccc1,10.5,2013.0
NCCCF,9.9,2013.0
NCCCOP(=O)(O)NCCCl,1.6,1999.0
NCCCOP(=O)(O)O,3.35,1999.0
NCCCS(=O)(=O)c1ccccc1,9.2,2013.0
NCCCSc1ccccc1,9.9,2013.0
NCCF,9.0,2013.0
NCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,11.6,2008.0
NCCNC(=O)c1cccc2c(N)c3ccccc3nc12,9.1,1984.0
NCCNS(=O)(=O)c1ccccc1,9.0,2013.0
NCCO,5.21,2009.0
NCCS(=O)(=O)c1ccccc1,7.8,2013.0
NCCSC[C@H](N)C(=O)O,9.52,1977.0
NCCSc1ccccc1,9.0,2013.0
NCCc1c[nH]c2c(O)cc(O)cc12,4.8,1990.0
NCCc1c[nH]c2c1C(=O)C(=O)C=C2O,5.6,1990.0
NCCc1c[nH]c2c1C(=O)C(O)=C(C1=C(O)c3[nH]cc(CCN)c3C(=O)C1=O)C2=O,6.5,1990.0
NCCc1c[nH]cn1,9.756,2013.0
NCCc1cc(O)c(O)cc1O,10.3,2008.0
NCCc1cc(O)c(O)cc1[N+](=O)[O-],6.33,2023.0
NCCc1ccc(O)c(O)c1,9.370000000000001,2023.0
NCCc1nc(I)[nH]c1I,8.2,2013.0
NCCc1nc[nH]c1I,9.2,2013.0
NCCc1nsnc1O,4.54,2018.0
NCCn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,7.8,2023.0
NC[C@@H]1C[C@@]1(C(=O)N1Cc2ccccc2C1)c1cccs1,9.5,2008.0
NC[C@H](COCc1cccc2ccccc12)OC(=O)NCCCCCCO,8.9,2008.0
NC[C@H](O)c1ccc(O)c(O)c1,8.58,2007.0
NCc1cc(-c2ccccc2)nc2ccccc12,8.372,2013.0
NCc1cc(=O)c(O)co1,6.6,1979.0
NCc1cc(F)c(O)c(F)c1,7.050000000000001,2018.0
NCc1cc(O)no1,4.78,1979.0
NCc1cc2cc(S(N)(=O)=O)sc2s1,7.3,1991.0
NCc1ccc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)cc1,8.5,2016.0
NCc1ccc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)cc1F,6.2,2016.0
NCc1ccc(CCOc2cccc(OS(=O)(=O)c3ccccc3)c2)cc1O,8.3,2001.0
NCc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc1,9.3,2021.0
NCc1ccc(F)c(O)c1F,8.165,2018.0
NCc1ccc2c(N)nccc2c1,7.6,2011.0
NCc1cccc(-c2cccc(C(=O)Nc3ccccc3CC(=O)O)c2)c1,9.5,2020.0
NCc1cccc(-c2cccc(COc3ccccc3CC(=O)O)c2)c1,9.4,2020.0
NCc1cccc(C2CCN(C(=O)/C=C/c3ccc(O)c(O)c3)CC2)c1,8.11,2020.0
NCc1cccc(C2CCN(C(=O)c3cccc4ccc(B(O)O)cc34)CC2)c1,8.51,2020.0
NCc1cccc2cc(O)ccc12,10.0,1997.0
NNC(=O)c1ccncc1,0.925,2020.0
NP(=O)(O)OCCCNCCCl,2.3,1999.0
NS(=O)(=O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.43,1982.0
NS(=O)(=O)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.05,1982.0
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Cl)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(Cl)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)C2CCCCC2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)CCO)cc1Cl,8.5,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)Cc2ccccc2)cc1Cl,8.2,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)c2ccccc2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(SC2CCCCC2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(SCCO)cc1Cl,9.2,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(SCc2ccccc2)cc1Cl,9.2,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c([S+]([O-])Cc2ccccc2)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(Cl)cc1Cl,8.9,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(S(=O)(=O)Cc2ccccc2)cc1Cl,8.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(SC2CCCCC2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(SCc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(Cl)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(NC2CCCCC2)cc1Cl,9.8,2018.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(NCc2ccccc2)cc1Cl,9.7,2018.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(S(=O)(=O)C2CCCCC2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(S(=O)(=O)c2ccccc2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(SC2CCCCC2)cc1Cl,8.9,2020.0
NS(=O)(=O)c1cc(C(=O)NCCCO)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(Br)cc1Br,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(Cl)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(NC2CCCCC2)cc1Cl,9.7,2018.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(NCc2ccccc2)cc1Cl,10.2,2018.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)C2CCCCC2)cc1Br,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)C2CCCCC2)cc1Cl,8.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)Cc2ccccc2)cc1Br,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)Cc2ccccc2)cc1Cl,8.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)c2ccccc2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(SC2CCCCC2)cc1Br,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(SC2CCCCC2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(SCCc2ccccc2)cc1Br,9.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(SCc2ccccc2)cc1Br,9.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(SCc2ccccc2)cc1Cl,9.2,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(Sc2ccccc2)cc1Br,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCCO)c([S+]([O-])c2ccccc2)cc1Br,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Cl)cc1Cl,8.8,2020.0
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(S(=O)(=O)C2CCCCC2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(S(=O)(=O)c2ccccc2)cc1Cl,8.3,2020.0
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(SC2CCCCC2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Sc2ccccc2)cc1Cl,9.0,2020.0
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,6.7,2000.0
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCN1CCOCC1)CN2,3.23,1994.0
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,7.26,1992.0
NS(=O)(=O)c1cc2cc(CN3CC[S+]([O-])CC3)sc2s1,4.23,1991.0
NS(=O)(=O)c1cc2cc(CNCCCCO)sc2o1,8.405000000000001,1992.0
NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,7.775,1992.0
NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1,8.05,1992.0
NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)C(F)(F)F)cc1,9.8,1995.0
NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)F)cc1,10.1,1995.0
NS(=O)(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.11,1982.0
NS(=O)(=O)c1ccc2c(c1)CNCC2,10.0,1997.0
N[11C](=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c(Cl)c1,8.446,2023.0
N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccncc1)C(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,5.0,2020.0
N[C@@H](CC(=O)O)C(=O)O,9.67,2013.0
N[C@@H](CC(=O)O)Cn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,5.4,2021.0
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,8.7,2012.0
N[C@@H](CO)Cn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,7.1,2023.0
N[C@@H](CS)C(=O)O,8.3,2012.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCC[C@H](N)C(=O)Nc1ccc(C#Cc2c(F)c(F)nc(F)c2F)cc1,7.3,2016.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,3.38,2013.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.18,2013.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,5.89,2013.0
N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,6.0,2001.0
N[C@@H](Cc1c[nH]cn1)C(=O)O,6.2,1993.0
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,8.51,1988.0
N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,9.99,1988.0
N[C@@H](Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)C(=O)O,3.2,1997.0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,7.470000000000001,2010.0
N[C@@H](Cc1ccc(O)cc1)C(=O)O,2.2,2013.0
N[C@@H](Cc1ccccc1)C(=O)NCCCC[C@H](N)C(=O)Nc1ccc(C#Cc2c(F)c(F)nc(F)c2F)cc1,6.7,2016.0
N[C@@H](Cc1ccccc1)C(=O)NCCC[C@H](N)C(=O)Nc1ccc(C#Cc2c(F)c(F)nc(F)c2F)cc1,7.2,2016.0
N[C@@H](Cc1ccccc1)C(=O)NC[C@H](N)C(=O)Nc1ccc(C#Cc2c(F)c(F)nc(F)c2F)cc1,7.05,2016.0
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,5.205,2013.0
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,5.1899999999999995,2013.0
N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O,5.205,2013.0
N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O,5.1899999999999995,2013.0
N[C@@H](Cc1ccccc1)C(=O)O,2.2,2013.0
N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O,4.2,1988.0
N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,6.13,2017.0
N[C@@H]1CCN(O)C1=O,8.1,1993.0
N[C@@H]1C[C@@H]1c1ccccc1,8.47,2008.0
N[C@@H]1C[C@H]1c1ccccc1,8.5,2008.0
N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,8.2,2011.0
N[C@@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,6.6,2008.0
N[C@@H]1C[C@]1(F)c1ccc(Cl)cc1,6.81,2008.0
N[C@@H]1C[C@]1(F)c1ccc(F)cc1,6.88,2008.0
N[C@@H]1C[C@]1(F)c1ccccc1,6.98,2008.0
N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1O,8.14,2013.0
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,6.0,2022.0
N[C@H](C(=O)O)[C@@H]1C[C@@H]1C(=O)O,4.6,1996.0
N[C@H](C(=O)O)[C@@H]1C[C@H]1C(=O)O,4.2,1996.0
N[C@H](C(=O)O)[C@H]1C[C@@H]1C(=O)O,4.2,1996.0
N[C@H](C(=O)O)[C@H]1C[C@H]1C(=O)O,4.3,1996.0
N[C@H](C(=O)O)[C@H]1[C@H](C(=O)O)[C@@H]1C(=O)O,4.4,1996.0
N[C@H](CC1OC(=O)NC1=O)C(=O)O,3.6,1996.0
N[C@H](CCC(=O)O)C(=O)O,3.2199999999999998,1982.0
N[C@H](CO)Cn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,7.1,2023.0
N[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,7.93,1995.0
N[C@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1,7.28,2022.0
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,8.6,2013.0
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,7.3,2013.0
N[C@H]1C[C@@]1(F)c1ccccc1,7.2,2008.0
N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,7.0,2008.0
N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,7.19,2008.0
N[C@H]1C[C@]1(F)c1ccc(F)cc1,7.31,2008.0
N[C@H]1C[C@]1(F)c1ccccc1,7.35,2008.0
N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,5.8,2008.0
Nc1[nH]ccc2nc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)cc1-2,9.3,2003.0
Nc1c(Cc2cccc3ccccc23)c(C2CC2)c2n(c1=O)C(C(=O)Nc1ccccc1)CS2,2.4,2016.0
Nc1c2c(nc3ccccc13)-c1ccccc1CC2,8.1,2013.0
Nc1c2ccccc2nc2c(C(=O)NCCN3CCCCC3)cccc12,8.9,1984.0
Nc1c2ccccc2nc2c(C(=O)NCCN3CCOCC3)cccc12,6.7,1984.0
Nc1c2ccccc2nc2c(C(=O)NCCNCCO)cccc12,8.5,1984.0
Nc1c2ccccc2nc2c(C(=O)NCCc3ccccn3)cccc12,5.9,1984.0
Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.3,1990.0
Nc1c2ccccc2nc2ccccc12,9.6,1977.0
Nc1cc(-c2ccccc2)cc[n+]1CCCc1ccc(CCC[n+]2ccc(-c3ccccc3)cc2N)cc1.[I-].[I-],12.6,2007.0
Nc1cc(-c2ccccc2)nc2ccc(Br)cc12,7.4,2013.0
Nc1cc(-c2ccccc2)nc2ccc(Cl)cc12,7.4,2013.0
Nc1cc(-c2ccccc2)nc2ccccc12,8.5,2002.0
Nc1cc(-c2ccncc2)c[nH]c1=O,5.2,2000.0
Nc1cc(-c2n[nH]c(N)n2)ccn1,6.13,1983.0
Nc1cc(/C=C/c2c[nH]c3ccccc23)nc2ccccc12,9.5,2013.0
Nc1cc(C#CC#Cc2ccccc2)ccn1,5.0,2021.0
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,5.1,2011.0
Nc1cc(C2CCNCC2)cc(NC2CCCC2)n1,6.1,2014.0
Nc1cc(C2CCNCC2)cc(OC2CCCC2)n1,4.7,2014.0
Nc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc(N)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.4,2020.0
Nc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)ccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.7,2020.0
Nc1cc(CO)nc(N2CCc3ccccc3C2)c1,8.1,2003.0
Nc1cc(Cc2ccccc2)c2nn[nH]c2n1,7.4,2020.0
Nc1cc(N2CCNCC2)cc(NC2CCCC2)n1,6.5,2014.0
Nc1cc(N2CCc3ccccc3C2)nc2c1CCC2,9.4,2003.0
Nc1ccc(-c2ccccc2)c[n+]1CCCc1ccc(CCC[n+]2cc(-c3ccccc3)ccc2N)cc1.[I-].[I-],12.8,2007.0
Nc1ccc(C(=O)O)cn1,6.2,2014.0
Nc1ccc(CCOCCCCCCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0
Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)NS(=O)(=O)Cc2ccccc2)cc1,4.8,1997.0
Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)cn1,6.2,1997.0
Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.3,2020.0
Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,8.36,1978.0
Nc1ccc(Cl)c[n+]1CCCCCCCCCCCC[n+]1cc(Cl)ccc1N.[Br-].[Br-],12.8,2007.0
Nc1ccc(N2CCc3ccccc3C2)nc1,5.8,2003.0
Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,8.36,1982.0
Nc1ccc(S(=O)(=O)Nc2ccc(Nc3c4ccccc4nc4ccccc34)cc2)cc1,7.15,1982.0
Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1,2.0,2003.0
Nc1ccc2ccccc2n1,7.32,2004.0
Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4cccnc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4ccncc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,2010.0
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,6.86,2010.0
