inchikey,canonical_smiles,name,BBB_label,BBB_pchembl,AChE_label,AChE_pchembl,BChE_label,BChE_pchembl,BACE1_label,BACE1_pchembl,GSK3B_label,GSK3B_pchembl,MAO_A_label,MAO_A_pchembl,MAO_B_label,MAO_B_pchembl,D2_label,D2_pchembl,A2A_label,A2A_pchembl,HT2A_label,HT2A_pchembl,SERT_label,SERT_pchembl,hERG_label,hERG_pchembl,antioxidant_pIC50,n_endpoints_measured,role,sources,clinical_max_phase,atc,disease,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
KRICXPIAKQTZMM-UHFFFAOYSA-N,CCCCN(CCc1c[nH]c2cc(O)ccc12)CCC1CCCCCC1,,,,0.0,4.15,1.0,7.21,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,356.55,5.879,39.26,2,2,9,2,0.652,0.551
KRIDOPOPBBSDNT-UHFFFAOYSA-N,Cc1cc(O)c(C)c(O)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,5.42,1,training_label,ChEMBL_DPPH,,,,False,152.19,2.023,40.46,2,2,0,1,0.333,0.597
KRIFRDGHCWVREA-XYJCDUHRSA-N,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(C6CCCC6O)c5)C4)nc3c2cc1F,,,,,,,,,,,,,,,,,,1.0,8.46,,,,,,,,1,training_label,ChEMBL_37,,,,False,466.52,2.674,119.62,2,8,4,4,0.478,0.471
KRIKEQPXWUJINC-XSFVSMFZSA-N,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,,,,,,,,,,,,0.0,4.35,0.0,4.57,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,354.31,6.095,37.28,1,4,3,2,0.375,0.677
KRIKEQPXWUJINC-ZHZULCJRSA-N,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2Cl)cs1,,,,,,,,,,,,0.0,4.35,0.0,4.57,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,354.31,6.095,37.28,1,4,3,2,0.375,0.677
KRIUNPBAQZGFQA-UHFFFAOYSA-N,Oc1c2ccccc2c2c3c(cccc13)N=N2,,,,,,,,,,1.0,6.5,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,220.23,4.427,44.95,1,3,0,3,0.0,0.438
KRJIVVRGSAPJAB-UHFFFAOYSA-N,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1,,,,,,,,,,,,,,,,1.0,6.37,,,1.0,7.89,,,,,,2,training_label,ChEMBL_37,,,,False,438.47,3.974,63.41,0,5,7,3,0.381,0.523
KRJKXHMZSOYNPZ-UHFFFAOYSA-N,Oc1ccc(CNCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O,,,,1.0,7.54,1.0,7.64,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,419.57,5.287,77.41,4,5,10,3,0.423,0.265
KRJLGYVCEZYCEV-UHFFFAOYSA-N,Cc1cc(Oc2ccccc2Cl)c(CN(C)C)cn1,,,,,,,,,,,,,,,,,,,,,,1.0,6.62,,,,1,training_label,ChEMBL_37,,,,False,276.77,3.897,25.36,0,3,4,2,0.267,0.847
KRJOUGOTSWPYDG-UHFFFAOYSA-N,Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.26,,1,training_label,ChEMBL_37,,,,False,402.8,5.766,55.76,1,3,7,2,0.316,0.598
KRLBFAOXSDMNIZ-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(Cl)cc2)oc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,3.178,1,training_label,ChEMBL_DPPH,,,,True,272.69,3.819,50.44,1,3,1,3,0.0,0.733
KRLXYVKWKDSKSA-UHFFFAOYSA-N,NC(=O)c1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,,,,,,,,,,1.0,6.85,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,463.49,4.705,100.47,1,7,6,4,0.125,0.414
KRMDCWKBEZIMAB-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CCc2ccccc21,AMITRIPTYLINE,1.0,,,,,,,,,,,,,,1.0,6.47,,,1.0,8.09,1.0,8.155,,,,4,training_label,B3DB;ChEMBL_37,4.0,N06AA09,Depression,False,277.41,4.169,3.24,0,1,3,2,0.3,0.814
KRMKBOUUDPUIDK-UHFFFAOYSA-N,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,451.51,3.835,47.02,1,5,5,2,0.409,0.749
KRMPDMJUDCQCAJ-FGZHOGPDSA-N,O=C(NC[C@H]1C[C@@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,,,,,,,,,,,,,,,,1.0,6.82,,,1.0,7.33,,,,,,2,training_label,ChEMBL_37,,,,False,495.45,5.244,48.47,1,4,7,3,0.333,0.487
KRMPDMJUDCQCAJ-YADHBBJMSA-N,O=C(NC[C@H]1C[C@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,,,,,,,,,,,,,,,,,,,,1.0,6.05,,,,,,1,training_label,ChEMBL_37,,,,False,495.45,5.244,48.47,1,4,7,3,0.333,0.487
KRMSXKRAKMCMKK-UHFFFAOYSA-N,Cc1cnc2ccc(-c3nc(C(=O)NCC4CCO4)c(N)nc3-c3ncco3)cn12,,,,,,,,,,,,,,,,,,1.0,8.48,,,,,,,,1,training_label,ChEMBL_37,,,,False,405.42,1.856,133.46,2,8,5,4,0.25,0.514
KRMVAPKXVHRTDL-BUVRLJJBSA-N,Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1,,,,,,,,,,,,1.0,8.01,0.0,4.32,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,417.31,5.429,50.17,1,4,5,4,0.045,0.348
KRMVDUWYWGAWOH-UHFFFAOYSA-N,CNCc1cc(OCc2ccccc2)n(CC2CCCCC2)n1,,,,,,,,,,,,,,,,,,,,1.0,8.49,1.0,8.835,,,,2,training_label,ChEMBL_37,,,,False,313.45,3.762,39.08,1,3,7,2,0.526,0.846
KRNAOFGYEFKHPB-ANJVHQHFSA-N,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,RIMEGEPANT,,,,,,,,,,,,,,,,,,,,,,,,,,0,reference,ChEMBL_ATC-N,4.0,N02CD06,CNS (other),False,534.57,4.49,119.13,2,6,3,4,0.357,0.374
KRNCDMKBIKAPKL-UHFFFAOYSA-N,Cn1ncc(-c2ccc3cnc(NC(=O)C(C)(C)F)cc3c2)c1CN1CCCCC1,,,,,,,,,,1.0,6.88,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,409.51,4.308,63.05,1,4,5,3,0.435,0.682
KRNDIPHOJLIHRI-UHFFFAOYSA-N,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,,1.0,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,2,training_label,B3DB;ChEMBL_37,,,,False,309.37,1.759,74.07,1,6,5,2,0.353,0.907
KRNOLRHDBBTXOP-UHFFFAOYSA-N,Cc1cc(C2CC=CCNC2)ccc1Cl,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.58,,1,training_label,ChEMBL_37,,,,False,221.73,3.282,12.03,1,1,1,1,0.385,0.718
KRNPJKNJUZRFIL-OAQYLSRUSA-N,CCCn1c(=O)n2c3c(cccc31)C[C@@H](N(C)CCCCNC(=O)c1cc3ccccc3[nH]1)C2,,,,,,,,,,,,,,,,1.0,7.66,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,459.59,3.761,75.06,2,3,9,4,0.407,0.374
KROGYTVNKZCWBC-UHFFFAOYSA-N,CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,1,training_label,ChEMBL_37,,,,False,338.37,3.265,82.18,1,6,3,3,0.278,0.738
KROLLEKHYZYOIF-UHFFFAOYSA-N,NCC1(c2ccc(Cl)cc2Cl)CCCCC1,,,,,,,,,,,,,,,,,,,,,,1.0,6.33,,,,1,training_label,ChEMBL_37,,,,False,258.19,4.154,26.02,1,1,2,1,0.538,0.847
KROPQWJCSKENBX-UHFFFAOYSA-N,Cc1ncc(-c2ccc3cnc(NC(=O)Cc4ccc(F)cc4)cc3c2)n1C,,,,,,,,,,1.0,7.18,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,374.42,4.264,59.81,1,3,4,4,0.136,0.58
KRPHBUMURAALTO-UHFFFAOYSA-N,Cc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1,,,,,,,,,,,,,,,,,,,,1.0,8.96,,,,,,1,training_label,ChEMBL_37,,,,False,318.46,4.489,8.17,0,1,3,3,0.364,0.691
KRPHPYJQWFEWIN-UHFFFAOYSA-N,NC(=O)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,,,,,,,,,,1.0,6.7,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,294.31,2.163,100.87,3,3,3,3,0.188,0.69
KRPJPNQVNAQLEE-UHFFFAOYSA-N,O=C1NCCCc2c1c1ccccc1n2CCc1cccc(F)c1,,,,,,1.0,8.74,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,322.38,3.699,34.03,1,1,3,3,0.25,0.784
KRPLQPDDQMRBNR-UHFFFAOYSA-N,CCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,,,,,,,,,,,,,,0.0,4.67,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,354.33,4.389,64.35,1,4,5,2,0.412,0.639
KRQSPIGYXUHKMU-IBGZPJMESA-N,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC[C@@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,,,,,,,,,,,,,,,,,,1.0,8.82,,,,,,,,1,training_label,ChEMBL_37,,,,False,451.58,3.06,92.32,1,7,7,3,0.5,0.59
KRQSPIGYXUHKMU-LJQANCHMSA-N,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC[C@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,,,,1,training_label,ChEMBL_37,,,,False,451.58,3.06,92.32,1,7,7,3,0.5,0.59
KRQUHMFZMVSALZ-UHFFFAOYSA-N,CCN(CC)Cc1cc(N)ccc1O,,,,0.0,4.59,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,194.28,1.816,49.49,2,3,4,1,0.455,0.567
KRRGPDKRRGOQPH-UHFFFAOYSA-N,CCc1ccc(-n2cc(CSC3=NC(c4ccccc4)CC(=O)N3C)nn2)cc1,,,,,,,,,,1.0,7.03,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,405.53,4.022,63.38,0,5,5,3,0.273,0.643
KRRKSEHAFXROIJ-SOFGYWHQSA-N,COc1ccccc1C(=O)/C=C/C1=Cc2cc(Br)ccc2OC1,,,,,,,,,,,,,,0.0,4.37,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,371.23,4.673,35.53,0,3,4,2,0.105,0.579
KRRNBJQBFJHWFJ-UHFFFAOYSA-N,NC1=NC(c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCO3)C2=NCCCN12,,,,,,,,1.0,6.8,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,429.46,3.293,85.33,1,7,3,3,0.208,0.646
KRRWQWFEECDVMT-UHFFFAOYSA-N,O=C1NCc2ccc3c(c21)CC(N(CCCc1c[nH]c2ccc(F)cc12)C1CCC1)CO3,,,,,,,,,,,,,,,,,,,,,,1.0,7.2,,,,1,training_label,ChEMBL_37,,,,False,433.53,4.341,57.36,2,3,6,3,0.423,0.608
KRSRADYOCUBYFY-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21N=C(N)N(C)O1,,,,,,,,1.0,7.78,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,378.48,3.225,72.97,1,6,2,2,0.455,0.869
KRSWZAPAEZRNQN-UHFFFAOYSA-N,Fc1ccc(-c2c3c(nn2C2CCC2)CCNCC3)cc1,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,1,training_label,ChEMBL_37,,,,False,285.37,3.102,29.85,1,2,2,2,0.471,0.919
KRTFPNBGWDVTOU-DENIHFKCSA-N,C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@]34CCC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)nc1,,,,,,,,1.0,8.52,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,471.51,2.032,124.48,3,6,5,2,0.318,0.573
KRTWVDXLRBRAQC-UHFFFAOYSA-N,Nc1nc(-c2cccc(O)c2)cn2c(=O)n(-c3ccccc3)nc12,,,,,,,,,,,,,,,,,,1.0,8.46,,,,,,,,1,training_label,ChEMBL_37,,,,False,319.32,1.835,98.44,2,5,2,4,0.0,0.587
KRTYKJZNFGMMCT-UHFFFAOYSA-N,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2oc1=O,,,,,,,,,,,,0.0,4.85,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,357.49,5.396,50.52,0,3,11,2,0.545,0.4
KRUFNKSTSLXHAF-IFIJVCIQSA-N,C#C[C@H](C)Oc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,,,,,,,,1.0,7.96,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,479.48,2.428,110.77,1,7,5,2,0.286,0.66
KRULJODHDPRKER-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3N(NC(=O)c3cc(F)ccc3C(F)(F)F)c3ccc(Cl)cc32)CC1,,,,,,,,,,,,,,,,1.0,6.38,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,531.94,5.62,51.18,1,5,2,3,0.231,0.436
KRULSUCANQUTLR-UHFFFAOYSA-N,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1Cl,,,,,,,,,,1.0,9.62,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,426.87,5.06,103.59,2,6,5,4,0.0,0.462
KRUWNGHFXJBYSG-UHFFFAOYSA-N,O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,,,,,,,,,,,,,,,,1.0,6.59,,,1.0,8.62,,,,,,2,training_label,ChEMBL_37,,,,False,454.57,3.691,68.7,2,5,7,4,0.286,0.446
KRVGKRFOWVTXGV-VQHVLOKHSA-N,O=C(/C=C/c1ccc2c(c1)CN(CCC1CCCCC1)C2)NO,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.66,,1,training_label,ChEMBL_37,,,,False,314.43,3.491,52.57,2,3,5,1,0.526,0.497
KRVOJOCLBAAKSJ-KDOFPFPSSA-N,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,387.91,3.783,53.6,2,4,6,2,0.381,0.792
KRVOJOCLBAAKSJ-KSSFIOAISA-N,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,387.91,3.783,53.6,2,4,6,2,0.381,0.792
KRVOJOCLBAAKSJ-RDTXWAMCSA-N,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,387.91,3.783,53.6,2,4,6,2,0.381,0.792
KRVOJOCLBAAKSJ-UHFFFAOYSA-N,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,,1.0,,,,,,,,,,,,,,1.0,8.79,,,,,,,,,,2,training_label,B3DB;ChEMBL_37,,,,False,387.91,3.783,53.6,2,4,6,2,0.381,0.792
KRVVTJMBYXHIDX-HNNXBMFYSA-N,COc1ccc2[nH]cc(CCNC(=O)Oc3cccc([C@H](C)N(C)C)c3)c2c1,,,,1.0,7.67,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,381.48,4.13,66.59,2,4,7,3,0.318,0.646
KRVVTJMBYXHIDX-UHFFFAOYSA-N,COc1ccc2[nH]cc(CCNC(=O)Oc3cccc(C(C)N(C)C)c3)c2c1,,,,1.0,7.32,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,381.48,4.13,66.59,2,4,7,3,0.318,0.646
KRWAQXXOXZHCRT-IZZNHLLZSA-N,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(I)cc(C(C)(C)C)c2)CCCCC1,,,,,,,,1.0,6.65,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,598.52,5.724,61.36,3,3,8,2,0.536,0.341
KRWJUTWRMICORD-ROUUACIJSA-N,COc1ccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)cc1,,,,,,,,0.0,4.51,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,347.42,3.309,70.14,1,4,4,3,0.238,0.786
KRWTTWQHPPVRDH-UHFFFAOYSA-N,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cc(Cl)ccc2Cl)C1,,,,,,,,,,,,,,,,,,,,,,1.0,6.97,,,,1,training_label,ChEMBL_37,,,,False,451.41,5.774,15.71,0,3,6,2,0.5,0.519
KRXDNRAUGADNAI-SNAWJCMRSA-N,O=C(NCCCN1CCCC1=O)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,3.699,1,training_label,ChEMBL_DPPH,,,,False,380.44,3.011,89.87,3,4,7,2,0.273,0.391
KRYLHOFPHHPHIN-DLQOZDSXSA-N,COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,376.45,1.428,100.9,2,6,1,0,0.762,0.53
KRYLHOFPHHPHIN-HLVZDJQKSA-N,COC(=O)C1(O)CC[C@H]2[C@@H]3CCC(=O)[C@H]4C(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,376.45,1.428,100.9,2,6,1,0,0.762,0.53
KRYNOZMWDQKIBS-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(=S)N(Cc2ncco2)C1=O,,,,,,,,1.0,7.95,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,465.62,4.261,67.6,1,5,6,2,0.577,0.643
KRZBCHWVBQOTNZ-PSEXTPKNSA-N,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,4.489,1,training_label,ChEMBL_DPPH,,,,False,516.46,1.03,211.28,7,11,7,2,0.24,0.156
KRZIEFJSNCXYLE-UHFFFAOYSA-N,COc1ccc(N2Cc3c(c4cc(F)ccc4n3C)C2=O)cc1OCCN1CCC(C)CC1,,,,,,,,,,,,,,,,,,,,1.0,6.8,,,,,,1,training_label,ChEMBL_37,,,,False,451.54,4.597,46.94,0,4,6,3,0.423,0.55
KSAJZUQQFWZUSQ-UHFFFAOYSA-N,O=C(c1ccc(Cl)cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc23)CC1,,,,,,,,,,,,,,,,,,,,0.0,4.76,,,,,,1,training_label,ChEMBL_37,,,,False,438.96,2.694,55.89,1,4,4,2,0.417,0.797
KSAKMNJFOKNIAA-UHFFFAOYSA-N,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.77,,1,training_label,ChEMBL_37,,,,False,526.52,3.378,114.65,1,6,4,4,0.32,0.436
KSBOCOSWBGYPSC-GFCCVEGCSA-N,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ncc(C)s4)C3)nc21,,,,,,,,,,,,,,,,,,1.0,9.1,,,,,,,,1,training_label,ChEMBL_37,,,,False,395.49,3.017,94.46,1,8,3,4,0.368,0.57
KSBYNLFEJIVFPB-UHFFFAOYSA-N,O=c1cc(C(F)(F)F)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,,,,0.0,4.54,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,580.65,5.737,70.84,1,7,9,4,0.438,0.2
KSCFJBIXMNOVSH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,254.25,-2.213,102.28,2,5,3,2,0.5,0.646
KSCIAWWFBYAELA-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(Cl)cccc2C1,,,,,,,,,,,,,,,,1.0,6.4,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,475.08,6.787,32.34,1,2,10,3,0.367,0.328
KSCJIJGRHCKCIY-UHFFFAOYSA-N,COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(Cl)cc3)nc12,,,,,,,,,,,,,,,,,,1.0,7.54,,,,,,,,1,training_label,ChEMBL_37,,,,False,462.96,3.986,85.81,1,8,6,3,0.381,0.592
KSCNEEIWGUYULB-GMKMYQCMSA-N,COC(=O)/C(=C\c1ccc(O)c(O)c1)c1c(O)cc(/C=C/c2ccc(O)c(O)c2)oc1=O,,,,,,,,,,,,,,,,,,,,,,,,,,5.432,1,training_label,ChEMBL_DPPH,,,,False,438.39,3.052,157.66,5,9,5,3,0.043,0.229
KSCPEOOBBJGRCH-UHFFFAOYSA-N,COc1ccc(OC)c(-c2nc3cc(OC)ccc3[nH]2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,3.699,1,training_label,ChEMBL_DPPH,,,,False,284.31,3.256,56.37,1,4,4,3,0.188,0.799
KSDCEQDKOSPJPD-UHFFFAOYSA-N,N/C(=N\O)c1cccc(NC(=O)Nc2cccc(Cl)c2)c1,,,,0.0,4.76,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,304.74,3.079,99.74,4,3,3,2,0.0,0.303
KSDFLICEBJWAMA-INIZCTEOSA-N,CCCN(CCCCCc1cc(O)ccc1O)[C@H]1CCc2nc(N)sc2C1,,,,,,,,,,,,,,,,1.0,8.03,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,389.57,4.119,82.61,3,6,9,2,0.571,0.444
KSDJMCCCOMZTOG-UHFFFAOYSA-N,CCOc1cccc2cc(CNCCCOc3ccc4ccc(=O)[nH]c4c3)oc12,,,,,,,,,,,,,,,,1.0,7.29,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,392.46,4.232,76.49,2,5,9,4,0.261,0.417
KSDORXSBAJOQKH-UHFFFAOYSA-N,c1ccc(-c2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1,,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,311.35,3.94,58.87,1,3,2,5,0.0,0.537
KSDRDHTWNXOAEK-UHFFFAOYSA-N,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n[nH]1,,,,,,,,,,,,,,,,,,,,1.0,7.44,,,,,,1,training_label,ChEMBL_37,,,,False,330.36,1.498,69.3,1,4,4,2,0.353,0.863
KSEBMYQBYZTDHS-HWKANZROSA-N,COc1cc(/C=C/C(=O)O)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,,4.304,1,training_label,ChEMBL_DPPH,,,,False,194.19,1.499,66.76,2,3,3,1,0.1,0.715
KSEHPHIHVMQGKQ-UHFFFAOYSA-N,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,,,,,,,,,,,,,,,,1.0,7.68,,,1.0,9.66,,,,,,2,training_label,ChEMBL_37,,,,False,406.56,4.107,48.47,1,5,4,3,0.391,0.708
KSEMQTMYQFMLHK-UHFFFAOYSA-N,O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccco1,,,,,,,,,,,,,,,,,,1.0,6.71,,,,,,,,1,training_label,ChEMBL_37,,,,False,347.4,4.717,68.02,1,5,4,4,0.0,0.58
KSFMPQLYWPJCAO-UHFFFAOYSA-N,CC(=O)Oc1ccc(-c2cc3cc4ccccc4cc3oc2=O)cc1OC(C)=O,,,,,,,,,,,,0.0,4.01,0.0,4.26,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,388.38,4.464,82.81,0,6,3,4,0.087,0.223
KSFOCAXBJQEHMM-RHLRFKRQSA-N,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(F)cccc5F)C4)C[C@@H]3C(=O)O)c2c1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.34,,1,training_label,ChEMBL_37,,,,False,528.57,5.443,82.89,2,5,8,3,0.448,0.405
KSFPSARJDILORY-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCN(CC2CC2)C(=O)c2ccccc2)CC1,,,,,,,,,,,,,,,,1.0,6.54,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,407.56,3.76,36.02,0,4,9,2,0.48,0.634
KSFPZVDNWKWICO-ORQYLMBXSA-N,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4nnc(C)s4)CC2)C3)no1,,,,,,,,,,,,,,,,1.0,6.26,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,443.62,3.278,84.15,1,7,8,2,0.739,0.674
KSGXQBZTULBEEQ-UHFFFAOYSA-N,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,627.75,5.812,151.53,3,9,15,4,0.353,0.065
KSHAFDIZPPPMEY-UHFFFAOYSA-N,COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccc(C#N)cc1,,,,,,,,,,1.0,8.08,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,320.31,1.264,111.76,2,7,4,2,0.062,0.824
