smiles,pchembl
CC1CCc2cc(F)cc3c(CCN)cn1c23,7.995
CC1CN(C)c2cccc3c2N1[C@H]1CCN(CCCC(=O)c2ccc(F)cc2)C[C@@H]31,6.55
CC1CN(C2=Cc3ccccc3Cn3ccnc32)CC(C)N1CCC(=O)O,6.8
CC1CN2CCNCc3cc(Cl)c(Cl)c1c32,8.035
CC1CN2CCNCc3ccc(Br)c1c32,9.035
CC1CN2CCNCc3ccc(C(=O)NCC(F)F)c1c32,7.305
CC1CN2CCNCc3ccc(Cl)c1c32,8.85
CC1CN2CCNCc3cccc1c32,6.720000000000001
CC1CNCCc2c(Cl)cc(Cl)cc21,7.7
CC1CNCCc2c(Cl)cccc21,6.085
CC1CNCCc2cc(Cl)c(Cl)cc21,8.4
CC1CNCCc2cc(Cl)ccc21,7.529999999999999
CC1CNCCc2cc(F)c(Cl)cc21,8.175
CC1CNCCc2cc(O)c(Br)cc21,8.52
CC1CNCCc2cc(OCc3ccccc3)c(Br)cc21,7.25
CC1CNCCc2ccc(Br)cc21,7.96
CC1CNCCc2ccc(C(F)(F)F)cc21,8.175
CC1CNCCc2ccc(Cl)c(Cl)c21,8.16
CC1CNCCc2ccc(Cl)c(F)c21,7.68
CC1CNCCc2ccc(Cl)cc21,7.93
CC1CNCCc2ccc(F)cc21,6.395
CC1CNCCc2cccc(Cl)c21,6.0649999999999995
CC1CNCCc2ccccc21,6.484999999999999
CC1CNCc2cccc3c2N1CC3(C)C,6.4
CC1NC(N)=Nc2c(Cl)ccc(Cl)c21,7.13
CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,7.58
CC1NC(N)=Nc2cccc(Cl)c21,6.82
CC1NC(NCC(F)F)=Nc2c(Cl)ccc(Cl)c21,6.17
CC1NC(NCC(F)F)=Nc2ccc(Cl)c(Cl)c21,6.79
CC1NC(NCC(F)F)=Nc2cccc(Cl)c21,6.4
CC1c2cc(Cl)c(Cl)cc2[C@H]2CNC[C@@H]12,6.99
CCC(=O)NCC(CO)c1cccc2ccc(OC)cc12,6.15
CCC(=O)NC[C@H](CO)c1cccc2ccc(OC)cc12,6.38
CCC(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,6.51
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,6.75
CCC(C)(CC)NC1=NCCNC(c2ccc(C)cc2)=C1,7.12
CCC(C)(CC)NC1=NCCNC(c2ccc(F)cc2)=C1,7.8
CCC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,6.78
CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,6.62
CCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,7.03
CCC(CC)(CC)NC1=NCCNC(c2ccc(F)cc2F)=C1,7.07
CCC(CC)CCn1nc(CNC)cc1OCc1cc(C)ccc1F,8.28
CCC(CC)CCn1nc(CNC)cc1OCc1cc(F)ccc1F,8.28
CCC(CC)Cn1nc(CNC)cc1OCc1cc(Cl)ccc1F,8.24
CCC(CC)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,6.8
CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12,6.15
CCC(CC)n1nc(CNC)cc1OCc1cc(Cl)ccc1F,7.92
CCC(CC)n1nc(CNC)cc1OCc1ccc(F)cc1Cl,7.51
CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,6.22
CCC1(CC)CN2CCNCc3cccc1c32,6.11
CCC1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,6.45
CCC1(NC2=NCCNC(c3ccc(F)cc3F)=C2)CCCC1,7.57
CCC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,8.4
