# WHAT THIS FILE CONTAINS: Every one of 161,812 distinct training structures as a row, with the 12 named physicochemical descriptors as columns and a count of how many of the 1024 fingerprint bits it sets. 2 structures could not be parsed by RDKit and are absent.
# WHAT IT IS USED FOR: Seeing the chemical space the models were fitted over, at a width that opens in a spreadsheet.
# GENERATED FROM: data/endpoints/ featurised by src/brainsafe/features/featurize.py
smiles,ecfp4_bits_set,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,ring_count,heavy_atoms,formal_charge,qed
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)NC3CCOCC3)C[C@H]21,75,509.582,3.89058,113.39,2.0,7.0,5.0,2.0,0.3846154,5.0,36.0,0.0,0.6323447
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(N)=O)C[C@H]21,65,425.464,3.08068,118.15,2.0,6.0,4.0,2.0,0.23809524,4.0,30.0,0.0,0.7804224
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(S(C)(=O)=O)C[C@H]21,66,460.531,3.59748,109.2,1.0,7.0,4.0,2.0,0.2857143,4.0,31.0,0.0,0.7467369
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)[C@]2(CF)CC[C@@H]1S2(=O)=O,67,460.481,3.43148,109.2,1.0,6.0,4.0,2.0,0.3181818,4.0,32.0,0.0,0.7519099
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)C3)C[C@H]21,76,516.524,3.85798,108.26,1.0,7.0,4.0,2.0,0.375,5.0,36.0,0.0,0.48854843
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)CC3)C[C@H]21,74,530.551,4.24808,108.26,1.0,7.0,4.0,2.0,0.4,5.0,37.0,0.0,0.4678911
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,74,496.543,2.84918,117.49,1.0,8.0,4.0,2.0,0.375,5.0,35.0,0.0,0.6470029
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,74,498.534,3.56078,108.26,1.0,7.0,4.0,2.0,0.375,5.0,35.0,0.0,0.64613086
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,74,498.534,3.56078,108.26,1.0,7.0,4.0,2.0,0.375,5.0,35.0,0.0,0.64613086
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3[C@H]4COC[C@@H]3COC4)C[C@H]21,74,538.58,2.61658,126.72,1.0,9.0,4.0,2.0,0.42307693,6.0,38.0,0.0,0.58902806
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)NCC(F)F)C[C@H]21,72,490.486,3.37168,117.05,2.0,7.0,6.0,2.0,0.3181818,4.0,34.0,0.0,0.4737655
C[C@]1(c2cc(/C=C(\F)c3ccc(C4COC4)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,72,526.609,3.6963,90.04,1.0,7.0,5.0,2.0,0.44444445,6.0,37.0,0.0,0.6393018
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,65,474.964,4.6094,71.58,1.0,5.0,4.0,2.0,0.3478261,5.0,32.0,0.0,0.7020598
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,65,488.991,4.9995,71.58,1.0,5.0,4.0,2.0,0.375,5.0,33.0,0.0,0.6570636
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)Nc3ccccc3)C[C@H]21,67,510.997,6.0158,80.37,2.0,5.0,5.0,3.0,0.1923077,5.0,35.0,0.0,0.4398509
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(N)=O)C[C@H]21,60,434.899,3.8624,94.36,2.0,5.0,4.0,2.0,0.25,4.0,29.0,0.0,0.7633922
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(CC#N)C[C@H]21,63,430.911,5.29078,75.06,1.0,5.0,4.0,2.0,0.2857143,4.0,29.0,0.0,0.7145062
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(CO)C[C@H]21,59,421.9,4.3694,71.5,2.0,5.0,4.0,2.0,0.3,4.0,28.0,0.0,0.7685318
C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F,58,457.88,4.6146,71.5,2.0,5.0,4.0,2.0,0.3,4.0,30.0,0.0,0.65738773
C[C@]1(c2cc(/C=C(\F)c3ccccn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,67,470.545,3.5825,80.81,1.0,6.0,4.0,2.0,0.375,5.0,33.0,0.0,0.7389104
C[C@]1(c2cc(/C=C(\F)c3cnc(C#CC4CC4)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,76,535.62,3.739,93.7,1.0,7.0,4.0,2.0,0.42857143,6.0,38.0,0.0,0.5999766
C[C@]1(c2cc(/C=C(\F)c3cnc(C#C[Si](C)(C)C)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,74,567.738,4.2064,93.7,1.0,7.0,4.0,2.0,0.42857143,5.0,39.0,0.0,0.4396997
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,66,453.371,3.46258,106.41,1.0,7.0,5.0,2.0,0.3,3.0,32.0,0.0,0.6953647
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,69,480.544,3.61278,108.26,1.0,7.0,4.0,2.0,0.375,5.0,34.0,0.0,0.71624464
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,70,494.571,4.00288,108.26,1.0,7.0,4.0,2.0,0.4,5.0,35.0,0.0,0.68829423
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,72,496.543,2.84918,117.49,1.0,8.0,4.0,2.0,0.375,5.0,35.0,0.0,0.69164115
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,72,498.534,3.56078,108.26,1.0,7.0,4.0,2.0,0.375,5.0,35.0,0.0,0.69070894
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,72,498.534,3.56078,108.26,1.0,7.0,4.0,2.0,0.375,5.0,35.0,0.0,0.69070894
C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F,62,449.433,3.22788,108.18,2.0,7.0,4.0,2.0,0.3,4.0,31.0,0.0,0.6942547
C[C@]1(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,63,462.806,4.2443,82.62,1.0,6.0,5.0,2.0,0.31578946,3.0,31.0,0.0,0.6718742
C[C@]1(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(S(C)(=O)=O)C[C@H]21,62,470.954,3.7742,98.3,1.0,7.0,4.0,2.0,0.31578946,4.0,30.0,0.0,0.7298341
C[C@]1(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F,59,458.868,4.0096,84.39,2.0,6.0,4.0,2.0,0.31578946,4.0,30.0,0.0,0.67621934
C[C@]1(c2cc(/C=C(\F)c3cnc(N4CCC4)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,72,526.613,3.1876,96.94,1.0,8.0,5.0,2.0,0.46153846,6.0,37.0,0.0,0.63926744
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,73,566.499,4.234,107.53,1.0,7.0,8.0,2.0,0.4347826,4.0,38.0,0.0,0.4795737
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)S[C@@]2(S(C)(=O)=O)C[C@H]21,69,534.532,4.0619,107.53,1.0,8.0,6.0,2.0,0.3809524,4.0,35.0,0.0,0.55718946
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,69,534.482,3.8959,107.53,1.0,7.0,6.0,2.0,0.4090909,4.0,36.0,0.0,0.56382287
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,69,516.492,3.5987,107.53,1.0,7.0,7.0,2.0,0.4090909,4.0,35.0,0.0,0.56390744
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,68,506.55,3.7436,107.53,1.0,7.0,7.0,2.0,0.45833334,5.0,35.0,0.0,0.6131058
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC4CCC4)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,70,520.577,4.1337,107.53,1.0,7.0,7.0,2.0,0.48,5.0,36.0,0.0,0.58827263
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,72,522.549,2.98,116.76,1.0,8.0,7.0,2.0,0.45833334,5.0,36.0,0.0,0.5942632
C[C@]1(c2cc(/C=C(\F)c3cnc(OCCF)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,67,498.502,3.3031,107.53,1.0,7.0,7.0,2.0,0.4090909,4.0,34.0,0.0,0.5873111
C[C@]1(c2cc(C#Cc3ccc(C#N)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F,58,428.439,2.76508,95.29,2.0,6.0,2.0,2.0,0.2857143,4.0,30.0,0.0,0.7176033
C[C@]1(c2cc(C#Cc3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(CF)C[C@H]21,58,395.438,2.89208,87.95,1.0,6.0,2.0,2.0,0.3,4.0,28.0,0.0,0.624015
C[C@]1(c2cc(CC(=O)c3ccc(Cl)cn3)cc(CO)c2F)N=C(N)S[C@@]2(CO)C[C@H]21,62,449.935,2.8195,108.8,3.0,7.0,6.0,2.0,0.3809524,4.0,30.0,0.0,0.58497334
C[C@]1(c2cc(Cc3nccc4[nH]c(=O)cnc34)cnc2F)N=C(N)S[C@H]2C[C@H]21,61,396.451,2.1082,109.91,2.0,7.0,3.0,3.0,0.31578946,5.0,28.0,0.0,0.65635425
C[C@]1(c2cc(N)ccc2F)N=C(N)CO[C@@H]1F,36,241.241,1.3061,73.63,2.0,4.0,1.0,1.0,0.36363637,2.0,17.0,0.0,0.7277994
C[C@]1(c2cc(N)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,39,291.248,1.9414,73.63,2.0,4.0,1.0,1.0,0.41666666,2.0,20.0,0.0,0.61319137
C[C@]1(c2cc(NC(=O)C3(C#N)CC3)ccc2F)N=C(N)OC[C@@H]1F,54,334.326,1.96618,100.5,2.0,5.0,3.0,1.0,0.4375,3.0,24.0,0.0,0.8822075
C[C@]1(c2cc(NC(=O)C3CC3)ccc2F)N=C(N)OC[C@@H]1F,49,309.316,2.0724,76.71,2.0,4.0,3.0,1.0,0.46666667,3.0,22.0,0.0,0.8971403
C[C@]1(c2cc(NC(=O)c3[nH]ncc3Cl)ccc2F)N=C(N)OC[C@@H]1F,58,369.759,2.3527,105.39,3.0,5.0,3.0,2.0,0.26666668,3.0,25.0,0.0,0.77175385
C[C@]1(c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)ccc2F)N=C(N)OC[C@@H]1F,63,410.424,3.1327,89.6,2.0,5.0,3.0,2.0,0.3181818,4.0,30.0,0.0,0.7611492
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)CO[C@@H]1F,59,371.347,2.24288,113.39,2.0,6.0,3.0,2.0,0.22222222,3.0,27.0,0.0,0.8589761
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,62,421.354,2.87818,113.39,2.0,6.0,3.0,2.0,0.2631579,3.0,30.0,0.0,0.7402412
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)C[C@H]1C(F)(F)F,59,405.355,3.49928,104.16,2.0,5.0,3.0,2.0,0.2631579,3.0,29.0,0.0,0.7628953
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(CCC2)C1(F)F,62,429.402,3.46278,113.39,2.0,6.0,3.0,2.0,0.33333334,4.0,31.0,0.0,0.7757927
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(COC2)[C@@H]1F,63,413.384,2.01188,122.62,2.0,7.0,3.0,2.0,0.3,4.0,30.0,0.0,0.7936983
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(COC2)[C@H]1F,63,413.384,2.01188,122.62,2.0,7.0,3.0,2.0,0.3,4.0,30.0,0.0,0.7936983
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,58,389.337,2.54008,113.39,2.0,6.0,3.0,2.0,0.22222222,3.0,28.0,0.0,0.8375356
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC12CC(F)(F)C2,61,429.402,3.32028,113.39,2.0,6.0,3.0,2.0,0.33333334,4.0,31.0,0.0,0.7771516
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,59,371.347,2.24288,113.39,2.0,6.0,3.0,2.0,0.22222222,3.0,27.0,0.0,0.8589761
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,66,451.38,2.85228,122.62,2.0,7.0,5.0,2.0,0.3,3.0,32.0,0.0,0.6743828
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,59,371.347,2.24288,113.39,2.0,6.0,3.0,2.0,0.22222222,3.0,27.0,0.0,0.8589761
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,62,439.344,3.17378,113.39,2.0,6.0,3.0,2.0,0.2631579,3.0,31.0,0.0,0.7136204
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](CF)[C@@H]1F,62,403.364,2.58098,113.39,2.0,6.0,4.0,2.0,0.2631579,3.0,29.0,0.0,0.8146637
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2CC(F)(F)C[C@@H]21,64,429.402,3.31868,113.39,2.0,6.0,3.0,2.0,0.33333334,4.0,31.0,0.0,0.7771644
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2CCC(F)(F)[C@@H]21,65,429.402,3.31868,113.39,2.0,6.0,3.0,2.0,0.33333334,4.0,31.0,0.0,0.7771644
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2CCCC(F)(F)[C@@H]21,67,443.429,3.70878,113.39,2.0,6.0,3.0,2.0,0.36363637,4.0,32.0,0.0,0.75089514
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,62,439.344,3.17378,113.39,2.0,6.0,3.0,2.0,0.2631579,3.0,31.0,0.0,0.7136204
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,62,403.364,2.58098,113.39,2.0,6.0,4.0,2.0,0.2631579,3.0,29.0,0.0,0.8146637
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H]2[C@@H]1OCC2(F)F,64,431.374,2.30748,122.62,2.0,7.0,3.0,2.0,0.3,4.0,31.0,0.0,0.7690383
C[C@]1(c2cc(NC(=O)c3ccc(C(F)F)cn3)ccc2F)N=C(N)OC[C@@H]1F,58,396.344,3.3088,89.6,2.0,5.0,4.0,2.0,0.2777778,3.0,28.0,0.0,0.776337
C[C@]1(c2cc(NC(=O)c3ccc(C4CC4)cn3)ccc2F)N=C(N)OC[C@@H]1F,58,386.402,3.2486,89.6,2.0,5.0,4.0,2.0,0.35,4.0,28.0,0.0,0.84413606
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C#N)C[C@H]21,60,433.871,3.82448,104.16,2.0,6.0,3.0,2.0,0.2631579,4.0,29.0,0.0,0.76512927
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(=O)[O-])C[C@H]21,59,451.862,2.0508,120.5,2.0,7.0,4.0,2.0,0.2631579,4.0,30.0,-1.0,0.73355854
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,59,458.868,4.566,80.37,2.0,5.0,4.0,2.0,0.31578946,4.0,30.0,0.0,0.65781015
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(N)=O)C[C@H]21,58,451.886,2.7862,123.46,3.0,6.0,4.0,2.0,0.2631579,4.0,30.0,0.0,0.65905094
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,59,440.878,4.2704,80.37,2.0,5.0,4.0,2.0,0.31578946,4.0,29.0,0.0,0.7436018
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CO)C[C@H]21,59,438.887,3.2932,100.6,3.0,6.0,4.0,2.0,0.31578946,4.0,29.0,0.0,0.679651
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@H]2C[C@H]21,55,408.861,3.9307,80.37,2.0,5.0,3.0,2.0,0.2777778,4.0,27.0,0.0,0.80588645
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C2(CC2)S(=O)(=O)[C@@H]1F,56,454.886,2.9554,114.51,2.0,6.0,3.0,2.0,0.31578946,4.0,30.0,0.0,0.7395247
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C2(CC2)S(=O)(=O)[C@H]1F,56,454.886,2.9554,114.51,2.0,6.0,3.0,2.0,0.31578946,4.0,30.0,0.0,0.7395247
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C2(CCC2)S(=O)(=O)[C@@H]1F,58,468.913,3.3455,114.51,2.0,6.0,3.0,2.0,0.35,4.0,31.0,0.0,0.7165026
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)COCC1(F)F,54,412.799,3.3643,89.6,2.0,5.0,3.0,2.0,0.2777778,3.0,28.0,0.0,0.8084775
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1F,53,380.782,3.0246,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,26.0,0.0,0.85605425
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,56,430.789,3.6599,89.6,2.0,5.0,3.0,2.0,0.2777778,3.0,29.0,0.0,0.72714263
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)F,56,412.799,3.3627,89.6,2.0,5.0,4.0,2.0,0.2777778,3.0,28.0,0.0,0.80535644
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,52,398.772,3.3218,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,27.0,0.0,0.8295422
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1F,53,380.782,3.0246,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,26.0,0.0,0.85605425
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,61,460.815,3.634,98.83,2.0,6.0,5.0,2.0,0.31578946,3.0,31.0,0.0,0.6637759
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC[C@H]1F,53,380.782,3.0246,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,26.0,0.0,0.85605425
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,54,374.803,3.075,89.6,2.0,5.0,3.0,2.0,0.2777778,4.0,26.0,0.0,0.8634907
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)SCC1(F)F,51,414.84,4.0384,80.37,2.0,5.0,3.0,2.0,0.23529412,3.0,27.0,0.0,0.7939332
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C#N)C[C@H]21,59,415.881,3.68538,104.16,2.0,6.0,3.0,2.0,0.2631579,4.0,28.0,0.0,0.79507434
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(CF)C[C@H]21,58,422.888,4.1313,80.37,2.0,5.0,4.0,2.0,0.31578946,4.0,28.0,0.0,0.7758221
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F,57,456.877,3.3993,100.6,3.0,6.0,4.0,2.0,0.31578946,4.0,30.0,0.0,0.6543475
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)O[C@@H]2C[C@@H]21,56,375.791,2.47,102.49,2.0,6.0,3.0,2.0,0.29411766,4.0,26.0,0.0,0.8020987
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,60,441.866,3.8219,93.26,2.0,6.0,4.0,2.0,0.33333334,4.0,29.0,0.0,0.7033673
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)S[C@@]2(CO)C[C@H]21,60,421.885,2.5491,113.49,3.0,7.0,4.0,2.0,0.33333334,4.0,28.0,0.0,0.6535979
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)S[C@H]2C[C@H]21,56,391.859,3.1866,93.26,2.0,6.0,3.0,2.0,0.29411766,4.0,26.0,0.0,0.78355336
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC2(CCC2)SC(N)=N1,56,402.47,4.2016,80.37,2.0,5.0,3.0,2.0,0.35,4.0,28.0,0.0,0.80629414
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OC2(CCOCC2)C1(F)F,59,452.408,3.3567,98.83,2.0,6.0,3.0,2.0,0.3809524,4.0,32.0,0.0,0.69631827
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F,53,382.317,2.8075,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,27.0,0.0,0.799232
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OC[C@@H]1F,54,364.327,2.5103,89.6,2.0,5.0,3.0,2.0,0.23529412,3.0,26.0,0.0,0.8757654
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,62,444.36,3.1197,98.83,2.0,6.0,5.0,2.0,0.31578946,3.0,31.0,0.0,0.6909435
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,57,396.344,2.8484,89.6,2.0,5.0,4.0,2.0,0.2777778,3.0,28.0,0.0,0.7781263
C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,60,448.323,3.567,98.83,2.0,6.0,4.0,2.0,0.2777778,3.0,31.0,0.0,0.6973483
C[C@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)N=C(N)OC[C@@H]1F,61,412.343,2.9726,98.83,2.0,6.0,5.0,2.0,0.2777778,3.0,29.0,0.0,0.7360912
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)(F)F)cn3)ccc2F)N=C(N)OC[C@@H]1F,65,494.367,3.9476,98.83,2.0,6.0,6.0,2.0,0.35,3.0,34.0,0.0,0.593124
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,66,494.367,3.9476,98.83,2.0,6.0,7.0,2.0,0.35,3.0,34.0,0.0,0.5685018
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OC[C@@H]1F,67,476.377,3.6504,98.83,2.0,6.0,7.0,2.0,0.35,3.0,33.0,0.0,0.5948814
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,72,569.556,4.211,109.91,2.0,7.0,6.0,2.0,0.44,5.0,39.0,0.0,0.5048353
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,67,504.456,4.5581,89.6,2.0,6.0,6.0,2.0,0.3809524,4.0,34.0,0.0,0.5635225
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,62,462.35,3.6095,98.83,2.0,6.0,5.0,2.0,0.31578946,3.0,32.0,0.0,0.6619829
